kegg_pathway_id	kegg_ko_id	coords
01054	K16104	"860,662"
01054	K16101	"800,705"
01054	K16105	"957,628"
01054	K16100	"924,587"
01054	K16099	"808,527"
01054	K16098	"701,650"
01054	K16103	"622,561"
01054	K16102	"622,542"
01054	K16107	"83,859"
01054	K01779	"577,2490"
01054	K16132	"425,2453"
01054	K16131	"679,2458"
01054	K16133	"692,2319"
01054	K16130	"653,2275"
01054	K16127	"323,2399"
01054	K16134	"309,2334"
01054	K16128	"410,2298"
01054	K16129	"474,2248"
01054	K01779	"520,2224"
01054	K15667	"422,2049"
01054	K15666	"429,1903"
01054	K15668	"134,2021"
01054	K15664	"111,1869"
01054	K15665	"260,1817"
01054	K15663	"64,1719"
01054	K15661	"63,1526"
01054	K15662	"259,1557"
01054	K15663	"378,1708"
01054	K15656	"151,1279"
01054	K15661	"403,1527"
01054	K16121	"638,1289"
01054	K15654	"264,1150"
01054	K16116	"707,958"
01054	K16097	"354,712"
01054	K16113	"488,858"
01054	K16112	"427,858"
01054	K16108	"83,878"
01054	K16119	"753,1144"
01054	K16122	"618,152"
01054	K16115	"106,995"
01054	K16120	"870,1345"
01054	K15662	"601,1547"
01054	K16114	"106,976"
01054	K16124	"702,381"
01054	K15663	"749,1735"
01054	K16111	"368,858"
01054	K15662	"998,1557"
01054	K16123	"840,116"
01054	K16096	"423,533"
01054	K16109	"293,997"
01054	K16110	"301,858"
01054	K16096	"172,684"
01054	K15661	"760,1530"
01054	K16106	"83,840"
01054	K16118	"871,834"
01054	K16117	"731,857"
01054	K16097	"182,527"
01054	K15655	"377,1339"
01054	K16094	"324,149"
01054	K16093	"122,327"
01054	K16095	"489,252"
01054	K16126	"610,1951"
01054	K16125	"891,1895"
