kegg_pathway_id	kegg_ko_id	coords
00604	K00780	"513,438"
00604	K03368	"513,438"
00604	K12309	"375,342"
00604	K12373	"375,236"
00604	K03371	"591,153"
00604	K03369	"591,174"
00604	K03372	"675,139"
00604	K00715	"675,322"
00604	K00725	"675,215"
00604	K03369	"513,551"
00604	K03376	"462,551"
00604	K03376	"302,551"
00604	K03369	"191,551"
00604	K03373	"106,485"
00604	K03371	"425,162"
00604	K03374	"154,485"
00604	K03369	"353,551"
00604	K00715	"513,322"
00604	K03372	"513,139"
00604	K00780	"353,438"
00604	K03368	"353,438"
00604	K03370	"264,162"
00604	K00725	"191,215"
00604	K00715	"191,322"
00604	K00715	"330,322"
00604	K00725	"330,215"
00604	K00780	"191,438"
00604	K03368	"191,438"
00604	K00725	"513,215"
00604	K03376	"154,506"
00604	K03375	"106,506"
00604	K00715	"349,805"
00604	K03369	"205,786"
00604	K00780	"298,787"
00604	K03368	"298,787"
00604	K03373	"350,760"
00604	K03374	"350,760"
00604	K03375	"350,760"
00604	K03376	"350,760"
00604	K03369	"237,857"
00604	K03371	"237,857"
00604	K03371	"331,857"
00604	K00725	"419,791"
00604	K03370	"418,850"
