kegg_pathway_id	kegg_ko_id	coords
00240	K00524	"427,628"
00240	K00525	"427,628"
00240	K00526	"427,628"
00240	K10807	"427,628"
00240	K10808	"427,628"
00240	K09903	"482,238"
00240	K09887	"372,507"
00240	K03465	"565,627"
00240	K11540	"105,255"
00240	K11541	"105,255"
00240	K01954	"105,255"
00240	K01955	"105,255"
00240	K01956	"105,255"
00240	K11540	"105,183"
00240	K11541	"105,183"
00240	K00609	"105,183"
00240	K00610	"105,183"
00240	K00608	"105,183"
00240	K11540	"156,145"
00240	K01465	"156,145"
00240	K17828	"267,126"
00240	K02823	"267,126"
00240	K00226	"267,145"
00240	K13421	"399,145"
00240	K00762	"399,145"
00240	K00962	"257,187"
00240	K03040	"257,219"
00240	K03043	"257,219"
00240	K03046	"257,219"
00240	K13797	"257,219"
00240	K03048	"257,219"
00240	K03060	"257,219"
00240	K03042	"257,219"
00240	K03041	"257,219"
00240	K03044	"257,219"
00240	K03045	"257,219"
00240	K13798	"257,219"
00240	K03053	"257,219"
00240	K03055	"257,219"
00240	K03058	"257,219"
00240	K03047	"257,219"
00240	K03049	"257,219"
00240	K03050	"257,219"
00240	K03056	"257,219"
00240	K03059	"257,219"
00240	K03051	"257,219"
00240	K03052	"257,219"
00240	K03054	"257,219"
00240	K02999	"257,219"
00240	K03002	"257,219"
00240	K03000	"257,219"
00240	K03001	"257,219"
00240	K03003	"257,219"
00240	K03004	"257,219"
00240	K03005	"257,219"
00240	K03006	"257,219"
00240	K03010	"257,219"
00240	K03011	"257,219"
00240	K03012	"257,219"
00240	K03013	"257,219"
00240	K03014	"257,219"
00240	K03015	"257,219"
00240	K03016	"257,219"
00240	K03017	"257,219"
00240	K03007	"257,219"
00240	K03008	"257,219"
00240	K03009	"257,219"
00240	K03018	"257,219"
00240	K03021	"257,219"
00240	K03023	"257,219"
00240	K03026	"257,219"
00240	K03027	"257,219"
00240	K03019	"257,219"
00240	K03020	"257,219"
00240	K03022	"257,219"
00240	K03024	"257,219"
00240	K03025	"257,219"
00240	K14721	"257,219"
00240	K00940	"372,228"
00240	K18533	"372,228"
00240	K13800	"482,217"
00240	K13809	"482,217"
00240	K00945	"482,217"
