kegg_pathway_id	kegg_ko_id	coords
00062	K01074	"813,530"
00062	K07512	"787,442"
00062	K07511	"787,361"
00062	K07515	"787,361"
00062	K07515	"812,276"
00062	K07508	"812,195"
00062	K07509	"812,195"
00062	K07512	"645,442"
00062	K07511	"645,361"
00062	K07515	"645,361"
00062	K07515	"671,276"
00062	K07508	"671,195"
00062	K07509	"671,195"
00062	K07512	"504,442"
00062	K07511	"504,361"
00062	K07515	"504,361"
00062	K07515	"529,276"
00062	K07508	"530,195"
00062	K07509	"530,195"
00062	K07512	"362,442"
00062	K07511	"362,361"
00062	K07515	"362,361"
00062	K07515	"412,276"
00062	K00022	"362,276"
00062	K07508	"387,195"
00062	K07509	"387,195"
00062	K07512	"220,442"
00062	K07511	"220,361"
00062	K07515	"220,361"
00062	K07515	"270,276"
00062	K00022	"220,276"
00062	K07508	"245,195"
00062	K07509	"245,195"
00062	K07512	"78,442"
00062	K07511	"78,361"
00062	K07515	"78,361"
00062	K07515	"128,276"
00062	K00022	"78,276"
00062	K07508	"103,195"
00062	K07509	"103,195"
00062	K10251	"528,834"
00062	K10258	"528,992"
00062	K10703	"528,914"
00062	K07511	"166,914"
00062	K07515	"166,914"
00062	K00022	"166,834"
00062	K07508	"191,759"
00062	K07509	"191,759"
00062	K07512	"166,992"
00062	K07515	"216,834"
00062	K01074	"192,1072"
00062	K01068	"528,1073"
00062	K17360	"528,1073"
00062	K15397	"529,759"
00062	K10247	"529,759"
00062	K10205	"529,759"
00062	K10248	"529,759"
00062	K10249	"529,759"
00062	K10244	"529,759"
00062	K10203	"529,759"
00062	K10250	"529,759"
00062	K10245	"529,759"
00062	K10246	"529,759"
