kegg_pathway_id	kegg_ko_id	coords
03030	K10747	"1135,867"
03030	K04799	"1058,867"
03030	K10742	"980,810"
03030	K10743	"1044,810"
03030	K10744	"1090,810"
03030	K10755	"1090,752"
03030	K10745	"1136,810"
03030	K10756	"1136,752"
03030	K04802	"980,752"
03030	K10740	"1136,701"
03030	K02209	"1045,684"
03030	K03505	"1136,554"
03030	K03504	"1090,554"
03030	K03506	"1136,612"
03030	K02326	"1090,612"
03030	K03111	"1135,328"
03030	K02316	"1059,328"
03030	K02337	"1072,220"
03030	K03763	"1072,220"
03030	K02342	"1072,203"
03030	K14159	"1072,203"
03030	K02345	"1072,186"
03030	K02343	"1072,237"
03030	K02341	"1072,254"
03030	K02340	"1072,271"
03030	K02339	"1026,271"
03030	K02344	"1026,254"
03030	K02338	"980,271"
03030	K03469	"980,385"
03030	K03470	"980,385"
03030	K03471	"980,385"
03030	K14159	"980,385"
03030	K01972	"1135,385"
03030	K02540	"999,667"
03030	K02541	"1045,667"
03030	K02212	"999,684"
03030	K02320	"998,498"
03030	K02321	"1044,498"
03030	K02684	"1090,498"
03030	K02685	"1136,498"
03030	K02327	"998,554"
03030	K02328	"1044,554"
03030	K02324	"998,612"
03030	K02325	"1044,612"
03030	K02542	"999,701"
03030	K02210	"1045,701"
03030	K07466	"1136,667"
03030	K10739	"1136,684"
03030	K10741	"1136,684"
03030	K10754	"1044,752"
03030	K02335	"1058,385"
03030	K02314	"980,328"
