kegg_pathway_id	kegg_ko_id	coords
00120	K07440	"155,210"
00120	K07430	"516,281"
00120	K00489	"466,281"
00120	K07430	"276,279"
00120	K00488	"560,257"
00120	K00488	"560,391"
00120	K00251	"179,515"
00120	K00037	"493,572"
00120	K00488	"495,627"
00120	K01796	"494,847"
00120	K10214	"495,904"
00120	K00037	"179,573"
00120	K10223	"274,210"
00120	K00489	"329,279"
00120	K12405	"495,960"
00120	K08764	"494,1072"
00120	K08764	"179,1071"
00120	K08748	"157,1199"
00120	K00659	"257,1150"
00120	K01442	"257,1219"
00120	K00488	"494,684"
00120	K00488	"493,739"
00120	K00488	"491,213"
00120	K12408	"624,345"
00120	K12408	"491,345"
00120	K12408	"329,342"
00120	K12408	"275,342"
00120	K00659	"98,1150"
00120	K08748	"473,1199"
00120	K00659	"570,1151"
00120	K01442	"569,1221"
00120	K01442	"421,1220"
00120	K00659	"421,1151"
00120	K07431	"423,466"
00120	K07439	"152,278"
00120	K08748	"179,791"
00120	K00488	"179,625"
00120	K00488	"179,682"
00120	K00488	"178,737"
00120	K01796	"180,848"
00120	K10214	"179,902"
00120	K12405	"178,957"
00120	K08748	"493,791"
00120	K01442	"98,1219"
00120	K00251	"493,514"
00120	K12405	"178,1013"
00120	K12405	"494,1014"
00120	K07430	"625,281"
00120	K12408	"153,343"
00120	K11992	"515,1166"
00120	K11992	"199,1166"
