kegg_pathway_id	kegg_ko_id	coords
00350	K00431	"80,283"
00350	K00431	"165,258"
00350	K00431	"248,258"
00350	K01557	"581,709"
00350	K16164	"581,709"
00350	K01801	"606,645"
00350	K16163	"606,645"
00350	K00450	"606,587"
00350	K01800	"477,627"
00350	K00451	"477,532"
00350	K00455	"151,534"
00350	K00483	"195,493"
00350	K00484	"195,493"
00350	K16901	"195,493"
00350	K14454	"452,300"
00350	K14455	"452,300"
00350	K00811	"452,300"
00350	K00812	"452,300"
00350	K00813	"452,300"
00350	K11358	"452,300"
00350	K15849	"452,300"
00350	K07253	"537,419"
00350	K00457	"477,444"
00350	K00680	"337,638"
00350	K00129	"252,446"
00350	K00274	"276,345"
00350	K00505	"584,133"
00350	K00431	"80,258"
00350	K03334	"537,361"
00350	K00815	"502,300"
00350	K00838	"502,300"
00350	K01668	"651,222"
00350	K01593	"302,284"
00350	K01592	"252,284"
00350	K00483	"102,492"
00350	K00484	"102,492"
00350	K16901	"102,492"
00350	K10219	"176,600"
00350	K01826	"151,656"
00350	K05921	"151,713"
00350	K02509	"255,772"
00350	K02510	"359,783"
00350	K00135	"359,837"
00350	K18606	"586,401"
00350	K00151	"126,600"
00350	K00055	"193,391"
00350	K00276	"252,364"
00350	K13371	"302,364"
00350	K13372	"302,364"
00350	K00157	"631,531"
00350	K00422	"634,133"
00350	K05921	"203,748"
00350	K00817	"452,319"
00350	K00832	"502,319"
00350	K00838	"502,319"
00350	K02509	"303,748"
00350	K00468	"556,503"
00350	K01555	"477,709"
00350	K16171	"477,709"
00350	K05821	"452,338"
00350	K01827	"1013,134"
00350	K00274	"1184,381"
00350	K00129	"1248,536"
00350	K00274	"1108,317"
00350	K00545	"1146,289"
00350	K00545	"1248,289"
00350	K00545	"1108,535"
00350	K00129	"1108,419"
00350	K13951	"1024,419"
00350	K13980	"1024,419"
00350	K13952	"1024,419"
00350	K13953	"1024,419"
00350	K13954	"1024,419"
00350	K00001	"1024,419"
00350	K00121	"1024,419"
00350	K04072	"1024,419"
00350	K00545	"1024,535"
00350	K00274	"1248,381"
00350	K00553	"1197,256"
00350	K00274	"1325,381"
00350	K00503	"1050,256"
00350	K00129	"913,419"
00350	K00545	"938,535"
00350	K00274	"939,317"
00350	K00129	"867,535"
00350	K00545	"867,289"
00350	K00274	"864,419"
00350	K01592	"839,245"
00350	K01593	"839,266"
00350	K00505	"1129,88"
00350	K00501	"702,274"
00350	K00505	"702,255"
00350	K00422	"702,236"
00350	K18606	"755,407"
00350	K00276	"913,336"
00350	K13371	"963,336"
00350	K13372	"963,336"
00350	K00505	"729,132"
00350	K00422	"779,132"
00350	K00506	"1129,134"
00350	K00270	"502,338"
00350	K16165	"631,709"
00350	K10774	"569,286"
