kegg_pathway_id	kegg_ko_id	coords
00790	K13950	"322,486"
00790	K01664	"322,486"
00790	K01665	"322,486"
00790	K03342	"322,486"
00790	K00072	"335,199"
00790	K02619	"322,426"
00790	K18482	"322,426"
00790	K03342	"322,426"
00790	K01930	"474,762"
00790	K11754	"474,762"
00790	K01930	"474,676"
00790	K11754	"474,676"
00790	K00287	"474,589"
00790	K18589	"474,589"
00790	K18590	"474,589"
00790	K18591	"474,589"
00790	K13998	"474,589"
00790	K13938	"474,589"
00790	K00287	"428,544"
00790	K18589	"428,544"
00790	K18590	"428,544"
00790	K18591	"428,544"
00790	K13998	"428,544"
00790	K11754	"499,497"
00790	K13939	"499,421"
00790	K00796	"499,421"
00790	K13941	"499,421"
00790	K18824	"499,421"
00790	K18825	"499,421"
00790	K13939	"451,421"
00790	K00796	"451,421"
00790	K13941	"451,421"
00790	K18824	"451,421"
00790	K18825	"451,421"
00790	K13939	"479,331"
00790	K13940	"479,331"
00790	K00950	"479,331"
00790	K13941	"479,331"
00790	K13939	"479,250"
00790	K13940	"479,250"
00790	K01633	"479,250"
00790	K00357	"361,334"
00790	K00072	"361,265"
00790	K04071	"385,199"
00790	K01495	"364,128"
00790	K09007	"364,128"
00790	K01495	"185,128"
00790	K09007	"185,128"
00790	K01495	"115,166"
00790	K09007	"115,166"
00790	K01495	"115,235"
00790	K09007	"115,235"
00790	K00287	"428,631"
00790	K18589	"428,631"
00790	K18590	"428,631"
00790	K18591	"428,631"
00790	K13998	"428,631"
00790	K01930	"449,497"
00790	K11754	"449,497"
00790	K01307	"532,712"
00790	K01077	"478,187"
00790	K01113	"478,187"
00790	K01737	"421,172"
00790	K03639	"116,294"
00790	K03637	"116,294"
00790	K03635	"116,362"
00790	K03636	"116,362"
00790	K01737	"592,128"
00790	K10026	"648,197"
00790	K06920	"648,267"
00790	K06879	"648,338"
00790	K09457	"648,338"
00790	K17364	"219,459"
00790	K15740	"244,542"
00790	K00310	"283,199"
