kegg_pathway_id	kegg_ko_id	coords
00534	K02369	"1288,272"
00534	K02370	"1288,272"
00534	K00771	"1021,295"
00534	K02366	"128,295"
00534	K02367	"128,295"
00534	K02576	"356,453"
00534	K02577	"356,453"
00534	K02578	"356,453"
00534	K02579	"356,453"
00534	K07808	"522,753"
00534	K01024	"356,753"
00534	K08102	"163,601"
00534	K01024	"163,753"
00534	K07809	"763,932"
00534	K07808	"916,932"
00534	K02514	"1082,790"
00534	K01793	"587,502"
00534	K00733	"937,295"
00534	K02513	"941,601"
00534	K02366	"1288,343"
00534	K02367	"1288,343"
00534	K02368	"1289,413"
00534	K02370	"1289,413"
00534	K01793	"1289,709"
00534	K00734	"851,295"
00534	K10158	"761,295"
00534	K02369	"671,295"
00534	K02370	"671,295"
00534	K02366	"567,295"
00534	K02367	"567,295"
00534	K02368	"479,295"
00534	K02370	"479,295"
00534	K02366	"375,295"
00534	K02367	"375,295"
00534	K02366	"285,295"
00534	K02367	"285,295"
00534	K02366	"182,295"
00534	K02367	"182,295"
00534	K02513	"522,601"
00534	K02514	"675,601"
00534	K08103	"215,601"
00534	K08103	"727,601"
00534	K08103	"1132,790"
00534	K02576	"1289,631"
00534	K02577	"1289,631"
00534	K02578	"1289,631"
00534	K02579	"1289,631"
00534	K08104	"215,753"
00534	K07809	"966,932"
00534	K07809	"1107,933"
