kegg_pathway_id	kegg_ko_id	coords
04390	K16685	"297,394"
04390	K16684	"266,377"
04390	K16821	"266,411"
04390	K16822	"266,411"
04390	K16686	"378,377"
04390	K04412	"391,394"
04390	K16687	"771,396"
04390	K16820	"771,396"
04390	K08791	"493,394"
04390	K16681	"326,135"
04390	K05691	"474,767"
04390	K09850	"355,471"
04390	K06827	"939,414"
04390	K08731	"992,443"
04390	K09782	"939,443"
04390	K06269	"628,440"
04390	K16823	"641,457"
04390	K16197	"559,741"
04390	K06630	"559,741"
04390	K16198	"559,741"
04390	K06685	"480,411"
04390	K16687	"373,259"
04390	K16820	"373,259"
04390	K16819	"373,242"
04390	K06091	"327,252"
04390	K06092	"327,235"
04390	K05689	"474,803"
04390	K05689	"474,870"
04390	K06094	"674,236"
04390	K16175	"694,253"
04390	K12076	"680,270"
04390	K11828	"680,270"
04390	K12075	"680,270"
04390	K09448	"784,413"
04390	K16682	"499,236"
04390	K05692	"421,741"
04390	K16687	"589,394"
04390	K16820	"589,394"
04390	K16681	"326,204"
04390	K04237	"208,236"
04390	K06093	"208,253"
04390	K06069	"254,246"
04390	K05689	"499,135"
04390	K05689	"499,204"
04390	K16687	"771,295"
04390	K16820	"771,295"
04390	K10148	"784,312"
04390	K16687	"771,513"
04390	K16820	"771,513"
04390	K04500	"784,530"
04390	K08959	"562,354"
04390	K08960	"562,354"
04390	K03362	"562,326"
04390	K16197	"655,722"
04390	K06630	"655,722"
04390	K16198	"655,722"
04390	K16687	"655,705"
04390	K16820	"655,705"
04390	K06464	"992,465"
04390	K13375	"84,530"
04390	K13376	"84,530"
04390	K13377	"84,530"
04390	K04674	"160,530"
04390	K04388	"160,530"
04390	K04500	"260,530"
04390	K04501	"332,558"
04390	K04501	"784,547"
04390	K03982	"992,520"
04390	K06827	"939,543"
04390	K03209	"84,669"
04390	K00182	"84,669"
04390	K00312	"84,669"
04390	K00408	"84,669"
04390	K00444	"84,669"
04390	K00445	"84,669"
04390	K00572	"84,669"
04390	K00714	"84,669"
04390	K01064	"84,669"
04390	K01357	"84,669"
04390	K01384	"84,669"
04390	K01558	"84,669"
04390	K02432	"160,669"
04390	K02235	"160,669"
04390	K02329	"160,669"
04390	K02354	"160,669"
04390	K02375	"160,669"
04390	K02376	"160,669"
04390	K02842	"160,669"
04390	K08959	"234,686"
04390	K08960	"234,686"
04390	K02353	"260,669"
04390	K03083	"359,669"
04390	K02105	"461,669"
04390	K02085	"448,686"
04390	K02157	"494,686"
04390	K04385	"494,686"
04390	K02620	"784,667"
04390	K04490	"784,667"
04390	K04491	"784,667"
04390	K04492	"784,667"
04390	K09448	"784,684"
04390	K16687	"771,650"
04390	K16820	"276,728"
04390	K16197	"276,745"
04390	K06630	"276,745"
04390	K16198	"276,745"
04390	K02157	"939,632"
04390	K04385	"939,632"
04390	K04377	"939,657"
04390	K04503	"992,657"
04390	K10151	"992,657"
04390	K10152	"992,657"
04390	K16796	"939,682"
04390	K05706	"992,682"
04390	K04662	"84,592"
04390	K04663	"84,592"
04390	K16620	"84,592"
04390	K16621	"84,592"
04390	K16622	"84,592"
04390	K04664	"84,592"
04390	K04665	"84,592"
04390	K04673	"160,592"
04390	K13578	"160,592"
04390	K04671	"160,592"
04390	K04676	"260,592"
04390	K04501	"333,622"
04390	K04676	"784,593"
04390	K04501	"784,610"
04390	K16687	"771,576"
04390	K04680	"939,593"
04390	K17693	"992,593"
04390	K10132	"939,314"
04390	K04382	"492,448"
04390	K03456	"492,448"
04390	K04354	"492,448"
04390	K09854	"329,442"
04390	K16687	"771,447"
04390	K16820	"771,447"
04390	K16798	"992,414"
04390	K16144	"939,465"
04390	K18496	"939,488"
04390	K16687	"241,470"
