kegg_pathway_id	kegg_ko_id	coords
00760	K15358	"599,467"
00760	K06989	"812,673"
00760	K03426	"784,416"
00760	K00278	"762,673"
00760	K03517	"788,545"
00760	K00767	"712,427"
00760	K01799	"575,773"
00760	K13995	"434,737"
00760	K18028	"345,589"
00760	K14974	"345,504"
00760	K01513	"784,395"
00760	K18550	"643,419"
00760	K18551	"643,419"
00760	K10524	"643,374"
00760	K03783	"507,374"
00760	K03784	"507,374"
00760	K00969	"785,354"
00760	K06210	"785,354"
00760	K00952	"785,333"
00760	K06210	"785,333"
00760	K13522	"785,333"
00760	K06211	"785,333"
00760	K01950	"880,313"
00760	K01916	"830,313"
00760	K03742	"711,313"
00760	K03743	"711,313"
00760	K00763	"572,333"
00760	K01440	"435,301"
00760	K08281	"435,301"
00760	K03426	"783,294"
00760	K01513	"783,273"
00760	K00969	"782,237"
00760	K06210	"782,237"
00760	K00952	"782,216"
00760	K06210	"782,216"
00760	K13522	"782,216"
00760	K06211	"782,216"
00760	K18550	"643,295"
00760	K18551	"643,295"
00760	K10524	"643,227"
00760	K06211	"643,227"
00760	K01239	"507,273"
00760	K03783	"507,227"
00760	K03784	"507,227"
00760	K03462	"576,175"
00760	K01242	"643,142"
00760	K18152	"643,142"
00760	K18153	"643,123"
00760	K00541	"386,258"
00760	K00858	"929,196"
00760	K00322	"957,174"
00760	K00323	"1007,174"
00760	K00324	"1007,174"
00760	K00325	"1007,174"
00760	K00157	"274,219"
00760	K00157	"273,257"
00760	K15359	"245,544"
00760	K18276	"245,544"
00760	K15357	"345,661"
00760	K11121	"643,161"
00760	K01240	"507,402"
00760	K01240	"507,294"
00760	K18029	"409,424"
00760	K18030	"409,424"
00760	K01242	"736,103"
00760	K18152	"736,103"
00760	K01081	"643,274"
00760	K03787	"643,274"
00760	K08723	"643,274"
00760	K08693	"643,274"
00760	K11751	"643,274"
00760	K01081	"643,398"
00760	K03787	"643,398"
00760	K08723	"643,398"
00760	K08693	"643,398"
00760	K11751	"643,398"
