kegg_pathway_id	kegg_ko_id	coords
00332	K00931	"162,234"
00332	K00147	"272,234"
00332	K18318	"273,171"
00332	K18319	"273,171"
00332	K18317	"386,171"
00332	K18583	"386,171"
00332	K18316	"499,171"
00332	K18582	"499,171"
00332	K18315	"612,160"
00332	K18568	"339,365"
00332	K18569	"453,365"
00332	K18566	"1064,336"
00332	K18563	"670,298"
00332	K18564	"725,336"
00332	K18562	"557,453"
00332	K18570	"557,525"
00332	K18571	"557,597"
00332	K18572	"612,633"
00332	K18566	"725,633"
00332	K18565	"838,633"
00332	K18565	"951,633"
00332	K18565	"951,336"
00332	K18562	"612,181"
