kegg_pathway_id	kegg_ko_id	coords
03410	K10771	"886,948"
03410	K10772	"886,948"
03410	K04799	"932,948"
03410	K10798	"932,965"
03410	K10747	"840,965"
03410	K10776	"931,777"
03410	K01971	"510,921"
03410	K01972	"510,921"
03410	K02324	"932,982"
03410	K02325	"932,982"
03410	K02326	"932,982"
03410	K03506	"932,982"
03410	K02327	"886,982"
03410	K02328	"886,982"
03410	K03504	"886,982"
03410	K03505	"886,982"
03410	K02330	"840,948"
03410	K02330	"839,785"
03410	K02330	"658,601"
03410	K02330	"360,591"
03410	K04802	"886,965"
03410	K04802	"612,915"
03410	K04802	"612,788"
03410	K02335	"510,788"
03410	K02335	"510,617"
03410	K02335	"361,492"
03410	K10772	"612,449"
03410	K10771	"612,424"
03410	K01151	"510,449"
03410	K01142	"510,424"
03410	K03575	"664,218"
03410	K03648	"613,218"
03410	K10773	"241,243"
03410	K05522	"413,469"
03410	K10563	"361,469"
03410	K10563	"135,218"
03410	K02330	"239,618"
03410	K01971	"137,852"
03410	K01972	"137,852"
03410	K10803	"239,844"
03410	K10776	"239,861"
03410	K10802	"388,618"
03410	K10747	"612,932"
03410	K04802	"612,601"
03410	K03512	"413,591"
03410	K07462	"413,492"
03410	K04799	"612,805"
03410	K10803	"885,785"
03410	K10568	"308,243"
03410	K03660	"241,218"
03410	K10801	"725,218"
03410	K01246	"510,243"
03410	K03652	"664,243"
03410	K03649	"613,243"
03410	K10800	"613,269"
03410	K10567	"308,218"
03410	K10569	"308,269"
03410	K01142	"135,424"
03410	K10771	"241,424"
03410	K01151	"135,449"
03410	K02327	"612,618"
03410	K02328	"612,618"
03410	K03504	"612,618"
03410	K03505	"612,618"
03410	K10772	"241,449"
03410	K02324	"658,618"
03410	K02325	"658,618"
03410	K02326	"658,618"
03410	K03506	"658,618"
03410	K10798	"885,768"
03410	K01247	"510,218"
03410	K13529	"510,218"
03410	K10771	"839,768"
03410	K10772	"839,768"
03410	K10803	"239,601"
03410	K02335	"136,617"
03410	K05522	"135,243"
