kegg_pathway_id	kegg_ko_id	coords
03440	K03165	"613,747"
03440	K10901	"882,876"
03440	K10881	"1059,338"
03440	K10873	"992,364"
03440	K10865	"975,202"
03440	K10866	"975,185"
03440	K10880	"623,349"
03440	K10870	"623,366"
03440	K10879	"724,383"
03440	K10879	"570,366"
03440	K10871	"724,366"
03440	K10871	"570,349"
03440	K10870	"678,366"
03440	K10869	"678,349"
03440	K10870	"570,317"
03440	K02317	"446,813"
03440	K02686	"400,813"
03440	K04067	"446,796"
03440	K03581	"400,220"
03440	K03655	"451,642"
03440	K03655	"230,642"
03440	K01159	"400,659"
03440	K01159	"180,659"
03440	K03551	"400,642"
03440	K03551	"180,642"
03440	K03550	"400,625"
03440	K03553	"400,321"
03440	K04066	"400,796"
03440	K02335	"180,484"
03440	K10958	"894,338"
03440	K08991	"665,730"
03440	K03553	"230,321"
03440	K06187	"180,355"
03440	K10865	"879,202"
03440	K10866	"879,185"
03440	K10869	"570,300"
03440	K10867	"975,219"
03440	K07466	"992,321"
03440	K10739	"992,321"
03440	K10740	"992,321"
03440	K10741	"992,321"
03440	K04482	"992,342"
03440	K02337	"400,484"
03440	K03763	"400,484"
03440	K02342	"400,484"
03440	K14159	"400,484"
03440	K02345	"400,484"
03440	K02343	"400,484"
03440	K02341	"400,484"
03440	K02340	"400,484"
03440	K02339	"400,484"
03440	K02344	"400,484"
03440	K02338	"400,484"
03440	K10868	"879,219"
03440	K07462	"180,186"
03440	K03629	"180,321"
03440	K03583	"400,203"
03440	K10882	"665,747"
03440	K03582	"400,186"
03440	K08775	"1059,321"
03440	K10959	"894,484"
03440	K10875	"989,484"
03440	K10877	"989,484"
03440	K02327	"894,659"
03440	K02328	"894,659"
03440	K03504	"894,659"
03440	K03505	"894,659"
03440	K10901	"613,730"
03440	K03550	"180,625"
03440	K10957	"894,321"
03440	K03584	"180,338"
03440	K03111	"230,186"
