kegg_pathway_id	kegg_ko_id	coords
00600	K04711	"376,398"
00600	K05848	"376,296"
00600	K04716	"233,222"
00600	K04717	"233,222"
00600	K12348	"376,377"
00600	K12349	"376,377"
00600	K12348	"376,275"
00600	K12349	"376,275"
00600	K04709	"376,355"
00600	K04710	"376,355"
00600	K04712	"509,356"
00600	K04709	"376,238"
00600	K04713	"436,331"
00600	K04713	"313,331"
00600	K01117	"664,366"
00600	K12350	"664,366"
00600	K12351	"664,366"
00600	K12352	"664,366"
00600	K12353	"664,366"
00600	K12354	"664,366"
00600	K04710	"553,279"
00600	K01123	"729,389"
00600	K04715	"664,397"
00600	K01080	"664,419"
00600	K01080	"473,178"
00600	K01080	"182,222"
00600	K00654	"124,358"
00600	K04708	"233,367"
00600	K01019	"664,609"
00600	K01189	"596,552"
00600	K07406	"596,552"
00600	K07407	"596,552"
00600	K01019	"664,502"
00600	K01186	"509,501"
00600	K12357	"509,501"
00600	K04628	"557,468"
00600	K01190	"376,440"
00600	K12309	"376,440"
00600	K01201	"510,429"
00600	K17108	"510,429"
00600	K00720	"510,400"
00600	K01441	"599,258"
00600	K12348	"599,258"
00600	K12349	"599,258"
00600	K04718	"580,178"
00600	K04718	"288,222"
00600	K01634	"509,129"
00600	K01634	"376,138"
00600	K01202	"602,447"
00600	K01130	"664,527"
00600	K01134	"664,548"
00600	K07553	"376,420"
00600	K04714	"664,327"
