kegg_pathway_id	kegg_ko_id	coords
03010	K07590	"591,436"
03010	K02983	"900,704"
03010	K02873	"440,661"
03010	K02903	"578,749"
03010	K02955	"600,369"
03010	K02973	"494,453"
03010	K02964	"554,369"
03010	K02980	"624,285"
03010	K02953	"523,547"
03010	K02949	"394,285"
03010	K02958	"670,210"
03010	K02991	"440,704"
03010	K02995	"486,704"
03010	K02962	"532,704"
03010	K02966	"578,704"
03010	K02974	"624,704"
03010	K02978	"762,704"
03010	K02977	"808,704"
03010	K02993	"394,793"
03010	K02947	"440,793"
03010	K02951	"486,793"
03010	K02971	"532,793"
03010	K02975	"670,704"
03010	K02976	"716,704"
03010	K02979	"854,704"
03010	K02987	"532,285"
03010	K02984	"394,704"
03010	K01985	"520,80"
03010	K01982	"474,97"
03010	K01980	"474,80"
03010	K01981	"520,97"
03010	K02864	"774,444"
03010	K02867	"866,444"
03010	K02925	"486,210"
03010	K02868	"578,285"
03010	K02940	"716,285"
03010	K02941	"774,461"
03010	K02870	"866,461"
03010	K02872	"815,369"
03010	K02871	"815,352"
03010	K01986	"566,97"
03010	K02886	"624,193"
03010	K02906	"486,193"
03010	K02931	"578,268"
03010	K02933	"716,268"
03010	K02865	"820,461"
03010	K02938	"624,210"
03010	K02874	"440,268"
03010	K02894	"440,285"
03010	K02900	"992,285"
03010	K02876	"992,268"
03010	K02932	"854,285"
03010	K02881	"854,268"
03010	K02880	"716,210"
03010	K02890	"716,193"
03010	K02893	"578,210"
03010	K02892	"578,193"
03010	K02898	"486,285"
03010	K02895	"486,268"
03010	K02918	"854,210"
03010	K02904	"854,193"
03010	K02907	"946,268"
03010	K02937	"946,285"
03010	K02877	"486,661"
03010	K02883	"723,369"
03010	K02885	"808,285"
03010	K02889	"532,661"
03010	K02896	"578,661"
03010	K02908	"540,453"
03010	K02924	"808,661"
03010	K02927	"854,661"
03010	K02928	"900,661"
03010	K02929	"946,661"
03010	K02910	"624,661"
03010	K02912	"762,285"
03010	K02915	"394,369"
03010	K02917	"670,661"
03010	K02922	"716,661"
03010	K02921	"762,661"
03010	K02934	"394,749"
03010	K02882	"440,749"
03010	K02891	"486,749"
03010	K02901	"532,749"
03010	K02905	"624,749"
03010	K02920	"670,749"
03010	K02923	"716,749"
03010	K02930	"532,210"
03010	K02936	"591,453"
03010	K02866	"394,661"
03010	K02875	"440,369"
03010	K02926	"532,193"
03010	K02939	"941,530"
03010	K02935	"682,444"
03010	K02869	"728,444"
03010	K02942	"728,461"
03010	K02943	"728,461"
03010	K02878	"808,193"
03010	K02879	"769,352"
03010	K02884	"718,602"
03010	K02887	"663,530"
03010	K02888	"508,602"
03010	K02897	"970,602"
03010	K02899	"554,602"
03010	K02902	"394,602"
03010	K02909	"805,530"
03010	K02911	"873,530"
03010	K02913	"440,602"
03010	K02914	"709,530"
03010	K02916	"617,530"
03010	K02919	"508,352"
03010	K01977	"624,80"
03010	K01979	"624,97"
03010	K02982	"762,193"
03010	K02986	"646,352"
03010	K02988	"900,268"
03010	K02992	"448,436"
03010	K02994	"670,268"
03010	K02996	"861,352"
03010	K02946	"440,193"
03010	K02981	"900,285"
03010	K02989	"448,453"
03010	K02957	"670,285"
03010	K02960	"861,369"
03010	K02969	"440,210"
03010	K02998	"394,547"
03010	K02985	"762,210"
03010	K02948	"600,352"
03010	K02950	"494,436"
03010	K02952	"554,352"
03010	K02954	"624,268"
03010	K02956	"523,530"
03010	K02961	"394,268"
03010	K02965	"670,193"
03010	K02945	"785,602"
03010	K02990	"1033,530"
03010	K02959	"672,602"
03010	K02963	"987,530"
03010	K02968	"847,602"
03010	K02970	"908,602"
03010	K02997	"646,369"
03010	K02967	"394,530"
03010	K02944	"984,704"
03010	K02863	"820,444"
