kegg_pathway_id	kegg_ko_id	coords
00970	K01870	"852,326"
00970	K01893	"248,574"
00970	K01892	"852,781"
00970	K01889	"852,870"
00970	K01890	"852,870"
00970	K01887	"852,602"
00970	K01886	"248,272"
00970	K01883	"248,1067"
00970	K01884	"248,1067"
00970	K01878	"248,663"
00970	K01879	"248,663"
00970	K01880	"248,663"
00970	K14164	"248,663"
00970	K01876	"248,439"
00970	K01875	"248,841"
00970	K01874	"248,1156"
00970	K01873	"852,148"
00970	K01872	"248,362"
00970	K04566	"852,415"
00970	K04567	"852,415"
00970	K04568	"852,415"
00970	K01869	"852,237"
00970	K01868	"248,752"
00970	K01867	"852,1048"
00970	K00604	"386,1156"
00970	K01866	"852,959"
00970	K01881	"852,692"
00970	K14163	"852,692"
00970	K01885	"248,137"
00970	K14163	"248,137"
00970	K02433	"315,236"
00970	K02434	"315,236"
00970	K02435	"315,236"
00970	K09482	"315,236"
00970	K03330	"315,236"
00970	K09698	"248,208"
00970	K02433	"314,539"
00970	K02434	"314,539"
00970	K02435	"314,539"
00970	K09759	"248,509"
00970	K06868	"314,1028"
00970	K07587	"248,1002"
00970	K01875	"248,921"
00970	K10837	"360,920"
00970	K03341	"457,921"
00970	K01042	"412,884"
00970	K11627	"852,514"
00970	K09698	"248,158"
00970	K09759	"248,460"
00970	K14224	"205,111"
00970	K14223	"205,237"
00970	K14218	"205,324"
00970	K14221	"205,413"
00970	K14233	"205,805"
00970	K14234	"205,716"
00970	K14220	"205,540"
00970	K14225	"205,626"
00970	K14222	"205,1032"
00970	K14238	"205,883"
00970	K14230	"205,1119"
00970	K14237	"810,111"
00970	K14228	"810,201"
00970	K14227	"810,289"
00970	K14229	"810,379"
00970	K14239	"810,480"
00970	K14219	"810,568"
00970	K14232	"810,655"
00970	K14226	"810,744"
00970	K14231	"810,834"
00970	K14236	"810,923"
00970	K14235	"810,1012"
