kegg_pathway_id	kegg_ko_id	coords
00532	K10158	"1112,274"
00532	K00771	"1112,124"
00532	K00733	"1112,175"
00532	K13499	"324,150"
00532	K00747	"324,150"
00532	K13500	"324,150"
00532	K00746	"324,150"
00532	K13499	"415,150"
00532	K00747	"415,150"
00532	K03419	"415,150"
00532	K13500	"415,150"
00532	K00746	"519,150"
00532	K10158	"611,150"
00532	K00734	"698,150"
00532	K00733	"784,150"
00532	K00771	"871,150"
00532	K13499	"210,150"
00532	K00747	"210,150"
00532	K03419	"210,150"
00532	K00746	"210,150"
00532	K13500	"210,150"
00532	K13499	"108,150"
00532	K00747	"108,150"
00532	K03419	"108,150"
00532	K13500	"108,150"
00532	K01017	"176,388"
00532	K04742	"176,388"
00532	K07779	"176,388"
00532	K01020	"347,388"
00532	K04743	"347,388"
00532	K08106	"173,596"
00532	K03193	"345,596"
00532	K01794	"521,295"
00532	K03193	"867,596"
00532	K00734	"1112,225"
00532	K00746	"1112,323"
00532	K13499	"1112,374"
00532	K00747	"1112,374"
00532	K03419	"1112,374"
00532	K13500	"1112,374"
00532	K13499	"1112,425"
00532	K00747	"1112,425"
00532	K13500	"1112,425"
00532	K00746	"1112,425"
00532	K01794	"1039,584"
00532	K03193	"521,596"
00532	K08106	"696,596"
00532	K08105	"671,388"
00532	K01020	"866,388"
00532	K04743	"866,388"
00532	K04742	"721,388"
