kegg_pathway_id	kegg_ko_id	coords
02020	K00374	"1111,709"
02020	K00373	"1066,709"
02020	K00371	"1020,709"
02020	K00370	"975,709"
02020	K03776	"758,1363"
02020	K05874	"758,1363"
02020	K05875	"758,1363"
02020	K05876	"758,1363"
02020	K05877	"758,1363"
02020	K03406	"758,1363"
02020	K02650	"976,1077"
02020	K03092	"891,1077"
02020	K02668	"757,1077"
02020	K02659	"800,1450"
02020	K03408	"800,1346"
02020	K07782	"921,332"
02020	K07803	"928,911"
02020	K05966	"407,1769"
02020	K13927	"407,1769"
02020	K07786	"974,460"
02020	K07797	"928,460"
02020	K07800	"110,2189"
02020	K07813	"76,2155"
02020	K05339	"411,2022"
02020	K11639	"365,1819"
02020	K05338	"365,2022"
02020	K07780	"365,1794"
02020	K09477	"457,1769"
02020	K05964	"365,1769"
02020	K13927	"365,1769"
02020	K01643	"503,1752"
02020	K01644	"457,1752"
02020	K01646	"411,1752"
02020	K01910	"365,1752"
02020	K00692	"512,813"
02020	K00689	"462,813"
02020	K00689	"411,813"
02020	K00689	"365,813"
02020	K08372	"365,844"
02020	K07794	"411,739"
02020	K07795	"456,739"
02020	K07793	"365,739"
02020	K02556	"558,593"
02020	K02405	"509,593"
02020	K02406	"460,593"
02020	K03533	"456,672"
02020	K07811	"411,672"
02020	K03532	"365,672"
02020	K02252	"928,424"
02020	K07783	"713,220"
02020	K06080	"711,291"
02020	K04771	"365,366"
02020	K07660	"278,216"
02020	K09474	"606,216"
02020	K08477	"557,216"
02020	K07801	"509,216"
02020	K07805	"461,216"
02020	K07790	"413,216"
02020	K07804	"365,216"
02020	K07799	"365,432"
02020	K07781	"937,283"
02020	K07696	"1066,684"
02020	K07683	"1020,684"
02020	K10851	"975,684"
02020	K03563	"1011,361"
02020	K02253	"678,424"
02020	K00626	"1064,944"
02020	K02106	"1019,944"
02020	K01035	"973,944"
02020	K01034	"928,944"
02020	K01915	"928,851"
02020	K04751	"997,794"
02020	K00990	"928,794"
02020	K10850	"975,735"
02020	K10255	"928,565"
02020	K01467	"928,500"
02020	K07806	"365,520"
02020	K02259	"365,772"
02020	K07784	"928,241"
02020	K00247	"1064,194"
02020	K00246	"1019,194"
02020	K00245	"973,194"
02020	K00244	"928,194"
02020	K08350	"1019,161"
02020	K08349	"973,161"
02020	K08348	"928,161"
02020	K00374	"1065,126"
02020	K00373	"1019,126"
02020	K00371	"974,126"
02020	K00370	"928,126"
02020	K02313	"365,886"
02020	K04771	"365,333"
02020	K01548	"456,631"
02020	K01547	"411,631"
02020	K01546	"365,631"
02020	K02402	"411,593"
02020	K02403	"365,593"
02020	K07789	"456,432"
02020	K07788	"411,432"
02020	K09476	"365,279"
02020	K09475	"365,251"
02020	K01077	"365,124"
02020	K07720	"847,2697"
02020	K07718	"758,2697"
02020	K07719	"847,2660"
02020	K07717	"758,2660"
02020	K02488	"847,1764"
02020	K07716	"758,1763"
02020	K03413	"888,1340"
02020	K03412	"888,1385"
02020	K13924	"888,1385"
02020	K03415	"888,1363"
02020	K02657	"888,1444"
02020	K02658	"888,1467"
02020	K02667	"846,1077"
02020	K02660	"758,1467"
02020	K06596	"803,1467"
02020	K02487	"803,1467"
02020	K03407	"803,1363"
02020	K07712	"846,851"
02020	K07713	"846,911"
02020	K07714	"846,944"
02020	K07715	"846,1159"
02020	K07711	"757,1159"
02020	K07710	"757,944"
02020	K07709	"757,911"
02020	K07708	"757,851"
02020	K07696	"889,709"
02020	K07695	"846,679"
02020	K07694	"846,596"
02020	K07693	"846,565"
02020	K07692	"846,533"
02020	K07691	"846,424"
02020	K07690	"846,460"
02020	K07689	"846,361"
02020	K07688	"846,500"
02020	K07687	"937,300"
02020	K07686	"846,241"
02020	K07685	"846,155"
02020	K07683	"800,709"
02020	K07682	"757,679"
02020	K07681	"757,596"
02020	K07778	"757,565"
02020	K07777	"757,533"
02020	K07680	"757,424"
02020	K07679	"757,460"
02020	K07678	"757,361"
02020	K07677	"757,291"
02020	K07676	"846,291"
02020	K07675	"757,241"
02020	K07674	"757,155"
02020	K07684	"846,126"
02020	K07673	"757,126"
02020	K07707	"278,2189"
02020	K07706	"189,2189"
02020	K07705	"278,2022"
02020	K07704	"189,2022"
02020	K11638	"278,1819"
02020	K11637	"189,1819"
02020	K07702	"278,1774"
02020	K07700	"189,1774"
02020	K06347	"228,1624"
02020	K07699	"450,1606"
02020	K06375	"376,1606"
02020	K02490	"302,1606"
02020	K02491	"229,1581"
02020	K07698	"189,1647"
02020	K07697	"189,1606"
02020	K07672	"278,973"
02020	K07671	"278,941"
02020	K07670	"278,885"
02020	K07669	"278,844"
02020	K07668	"278,813"
02020	K07775	"278,772"
02020	K07770	"278,366"
02020	K07774	"278,739"
02020	K07773	"278,705"
02020	K07772	"278,672"
02020	K07667	"278,631"
02020	K07666	"278,593"
02020	K07665	"278,555"
02020	K07771	"278,520"
02020	K07664	"278,458"
02020	K07663	"278,396"
02020	K07662	"278,333"
02020	K07661	"278,298"
02020	K07659	"278,263"
02020	K07658	"278,149"
02020	K07657	"278,124"
02020	K07656	"189,973"
02020	K07655	"189,941"
02020	K07654	"189,885"
02020	K07653	"189,844"
