kegg_pathway_id	kegg_ko_id	coords
03013	K14288	"85,296"
03013	K07936	"85,279"
03013	K07936	"332,279"
03013	K14290	"332,296"
03013	K12882	"332,330"
03013	K12883	"332,330"
03013	K14291	"332,313"
03013	K05019	"444,549"
03013	K13130	"467,723"
03013	K13129	"467,706"
03013	K13131	"467,689"
03013	K13133	"421,715"
03013	K13132	"513,689"
03013	K13135	"513,723"
03013	K13136	"513,706"
03013	K13137	"559,723"
03013	K14292	"433,465"
03013	K13134	"513,740"
03013	K14293	"537,408"
03013	K13151	"537,425"
03013	K12876	"913,706"
03013	K12877	"913,723"
03013	K13025	"959,723"
03013	K14323	"959,706"
03013	K12875	"1060,689"
03013	K14325	"1060,706"
03013	K14324	"1014,706"
03013	K13171	"1064,794"
03013	K14284	"1011,771"
03013	K13114	"1014,723"
03013	K12881	"1060,723"
03013	K14285	"1011,788"
03013	K14543	"1011,788"
03013	K12882	"912,132"
03013	K12883	"912,132"
03013	K14307	"76,826"
03013	K14310	"159,826"
03013	K14311	"159,843"
03013	K14306	"76,809"
03013	K09291	"106,689"
03013	K14296	"106,739"
03013	K14309	"159,809"
03013	K14308	"76,843"
03013	K14295	"106,714"
03013	K14312	"159,866"
03013	K03345	"152,739"
03013	K14297	"266,741"
03013	K14302	"312,713"
03013	K14004	"220,729"
03013	K14303	"312,730"
03013	K14301	"266,758"
03013	K14304	"312,747"
03013	K14299	"220,753"
03013	K14297	"220,689"
03013	K14298	"220,706"
03013	K14305	"312,764"
03013	K14300	"266,724"
03013	K14314	"231,809"
03013	K14316	"231,867"
03013	K14315	"231,838"
03013	K14317	"298,809"
03013	K14318	"298,826"
03013	K12172	"311,843"
03013	K10577	"357,843"
03013	K14319	"311,860"
03013	K12160	"357,860"
03013	K14321	"357,822"
03013	K14320	"357,801"
03013	K02516	"444,571"
03013	K07936	"253,279"
03013	K14289	"253,296"
03013	K03231	"253,312"
03013	K07936	"692,288"
03013	K14290	"692,305"
03013	K07562	"692,322"
03013	K14326	"952,771"
03013	K12812	"1064,771"
03013	K14294	"950,409"
03013	K03236	"703,707"
03013	K03113	"703,707"
03013	K03245	"703,690"
03013	K03246	"703,690"
03013	K03247	"703,690"
03013	K03248	"703,690"
03013	K03249	"703,690"
03013	K03250	"703,690"
03013	K03251	"703,690"
03013	K03252	"703,690"
03013	K03253	"703,690"
03013	K03254	"703,690"
03013	K00974	"253,193"
03013	K01164	"252,121"
03013	K14522	"252,121"
03013	K14523	"252,121"
03013	K03537	"252,121"
03013	K03538	"252,121"
03013	K14524	"252,121"
03013	K14525	"252,121"
03013	K14526	"252,121"
03013	K14527	"252,121"
03013	K14528	"252,121"
03013	K14529	"252,121"
03013	K03539	"252,121"
03013	K03540	"252,121"
03013	K14530	"252,121"
03013	K18213	"252,121"
03013	K14533	"252,121"
03013	K00784	"253,158"
03013	K12878	"1137,688"
03013	K12879	"1137,705"
03013	K12880	"1137,784"
03013	K13174	"1137,722"
03013	K13175	"1137,739"
03013	K13176	"1137,756"
03013	K13126	"826,772"
03013	K03237	"749,707"
03013	K03238	"749,707"
03013	K03242	"749,707"
03013	K14322	"826,789"
03013	K03257	"749,789"
03013	K03259	"703,789"
03013	K03260	"722,772"
03013	K03262	"749,690"
03013	K14327	"952,791"
03013	K14328	"952,808"
03013	K03258	"749,827"
03013	K07205	"626,772"
03013	K18644	"626,772"
03013	K18645	"626,772"
03013	K14283	"626,794"
03013	K03243	"703,731"
03013	K03239	"827,707"
03013	K03754	"827,707"
03013	K03680	"827,707"
03013	K03241	"827,707"
03013	K03240	"827,707"
03013	K14313	"159,883"
03013	K14276	"360,102"
03013	K14277	"412,102"
03013	K14278	"360,123"
03013	K14279	"412,123"
03013	K14280	"490,112"
03013	K14483	"641,188"
03013	K05749	"697,827"
03013	K15516	"697,844"
