kegg_pathway_id	kegg_ko_id	coords
00071	K06445	"145,376"
00071	K06445	"270,376"
00071	K06445	"396,390"
00071	K06445	"522,390"
00071	K06445	"648,389"
00071	K06445	"749,414"
00071	K09478	"749,414"
00071	K06445	"900,389"
00071	K09478	"900,389"
00071	K00248	"850,408"
00071	K00022	"875,569"
00071	K07516	"875,569"
00071	K10527	"875,569"
00071	K07514	"875,569"
00071	K01825	"875,569"
00071	K01782	"875,569"
00071	K01692	"875,486"
00071	K10527	"875,486"
00071	K01825	"875,486"
00071	K01782	"875,486"
00071	K07511	"875,486"
00071	K13767	"875,486"
00071	K07514	"875,486"
00071	K07515	"875,486"
00071	K00249	"900,408"
00071	K01909	"447,767"
00071	K05939	"447,767"
00071	K01825	"447,816"
00071	K13238	"447,816"
00071	K13239	"447,816"
00071	K07514	"447,816"
00071	K01782	"447,816"
00071	K01782	"447,841"
00071	K01825	"447,841"
00071	K00626	"785,639"
00071	K00632	"785,660"
00071	K07508	"785,660"
00071	K07509	"785,660"
00071	K07513	"785,660"
00071	K00022	"724,571"
00071	K07516	"724,571"
00071	K10527	"724,571"
00071	K07514	"724,571"
00071	K01825	"724,571"
00071	K01782	"724,571"
00071	K01692	"724,487"
00071	K10527	"724,487"
00071	K01825	"724,487"
00071	K01782	"724,487"
00071	K07511	"724,487"
00071	K13767	"724,487"
00071	K07514	"724,487"
00071	K07515	"724,487"
00071	K00248	"724,376"
00071	K00249	"724,395"
00071	K07515	"774,571"
00071	K10527	"774,571"
00071	K00255	"774,395"
00071	K00632	"660,650"
00071	K07508	"660,650"
00071	K07509	"660,650"
00071	K07513	"660,650"
00071	K00022	"598,572"
00071	K07516	"598,572"
00071	K10527	"598,572"
00071	K07514	"598,572"
00071	K01825	"598,572"
00071	K01782	"598,572"
00071	K01692	"598,488"
00071	K10527	"598,488"
00071	K01825	"598,488"
00071	K01782	"598,488"
00071	K07511	"598,488"
00071	K13767	"598,488"
00071	K07514	"598,488"
00071	K07515	"598,488"
00071	K00249	"598,408"
00071	K07515	"648,572"
00071	K10527	"648,572"
00071	K00255	"648,408"
00071	K00632	"533,650"
00071	K07508	"533,650"
00071	K07509	"533,650"
00071	K07513	"533,650"
00071	K00022	"472,572"
00071	K07516	"472,572"
00071	K10527	"472,572"
00071	K07514	"472,572"
00071	K01825	"472,572"
00071	K01782	"472,572"
00071	K01692	"472,488"
00071	K10527	"472,488"
00071	K01825	"472,488"
00071	K01782	"472,488"
00071	K07511	"472,488"
00071	K13767	"472,488"
00071	K07514	"472,488"
00071	K07515	"472,488"
00071	K00249	"472,409"
00071	K00255	"522,409"
00071	K07515	"522,572"
00071	K10527	"522,572"
00071	K00496	"312,906"
00071	K05297	"312,971"
00071	K00632	"406,649"
00071	K07508	"406,649"
00071	K07509	"406,649"
00071	K07513	"406,649"
00071	K00022	"346,573"
00071	K07516	"346,573"
00071	K10527	"346,573"
00071	K07514	"346,573"
00071	K01825	"346,573"
00071	K01782	"346,573"
00071	K01692	"346,489"
00071	K10527	"346,489"
00071	K01825	"346,489"
00071	K01782	"346,489"
00071	K07511	"346,489"
00071	K13767	"346,489"
00071	K07514	"346,489"
00071	K07515	"346,489"
00071	K00249	"346,409"
00071	K13951	"432,896"
00071	K13980	"432,896"
00071	K13952	"432,896"
00071	K13953	"432,896"
00071	K13954	"432,896"
00071	K00001	"432,896"
00071	K00121	"432,896"
00071	K04072	"432,896"
00071	K00252	"954,412"
00071	K07515	"396,573"
00071	K10527	"396,573"
00071	K00255	"396,409"
00071	K00632	"281,649"
00071	K07508	"281,649"
00071	K07509	"281,649"
00071	K07513	"281,649"
00071	K01692	"220,489"
00071	K10527	"220,489"
00071	K01825	"220,489"
00071	K01782	"220,489"
00071	K07511	"220,489"
00071	K13767	"220,489"
00071	K07514	"220,489"
00071	K07515	"220,489"
00071	K00249	"220,395"
00071	K00022	"220,573"
00071	K07516	"220,573"
00071	K10527	"220,573"
00071	K07514	"220,573"
00071	K01825	"220,573"
00071	K01782	"220,573"
00071	K07515	"270,573"
00071	K10527	"270,573"
00071	K00255	"270,395"
00071	K00496	"631,906"
00071	K07425	"631,906"
00071	K17687	"631,906"
00071	K17688	"631,906"
00071	K00493	"632,937"
00071	K14338	"632,937"
00071	K00632	"155,650"
00071	K07508	"155,650"
00071	K07509	"155,650"
00071	K07513	"155,650"
00071	K00022	"95,573"
00071	K07516	"95,573"
00071	K10527	"95,573"
00071	K07514	"95,573"
00071	K01825	"95,573"
00071	K01782	"95,573"
00071	K01692	"95,489"
00071	K10527	"95,489"
00071	K01825	"95,489"
00071	K01782	"95,489"
00071	K07511	"95,489"
00071	K13767	"95,489"
00071	K07514	"95,489"
00071	K07515	"95,489"
00071	K00249	"95,395"
00071	K01897	"120,201"
00071	K15013	"120,201"
00071	K07515	"145,573"
00071	K10527	"145,573"
00071	K00255	"145,395"
00071	K00232	"850,389"
00071	K00232	"774,376"
00071	K00232	"598,389"
00071	K00232	"472,390"
00071	K00232	"346,390"
00071	K00232	"220,376"
00071	K00232	"95,376"
00071	K00529	"312,928"
00071	K00626	"875,651"
00071	K09479	"120,414"
00071	K09479	"245,414"
00071	K08765	"120,259"
00071	K08766	"120,321"
00071	K00128	"534,896"
00071	K14085	"534,896"
00071	K00149	"534,896"
