kegg_pathway_id	kegg_ko_id	coords
00061	K02371	"1014,597"
00061	K02371	"872,597"
00061	K02371	"731,597"
00061	K02371	"589,597"
00061	K02371	"447,597"
00061	K02371	"305,597"
00061	K10780	"164,616"
00061	K00665	"822,708"
00061	K01071	"706,708"
00061	K10781	"706,708"
00061	K10782	"1116,708"
00061	K01071	"565,708"
00061	K10781	"565,708"
00061	K01071	"422,708"
00061	K10781	"422,708"
00061	K03921	"1269,663"
00061	K03922	"1269,663"
00061	K00208	"1241,587"
00061	K10780	"1014,616"
00061	K10780	"872,616"
00061	K10780	"731,616"
00061	K10780	"589,616"
00061	K10780	"447,616"
00061	K10780	"305,616"
00061	K02371	"164,597"
00061	K02372	"1241,505"
00061	K09458	"1241,330"
00061	K00059	"1241,414"
00061	K10782	"1216,708"
00061	K10782	"1331,708"
00061	K10781	"872,708"
00061	K09458	"1014,330"
00061	K09458	"872,330"
00061	K09458	"731,330"
00061	K09458	"589,330"
00061	K09458	"447,330"
00061	K09458	"305,330"
00061	K10781	"1014,708"
00061	K00665	"964,708"
00061	K00208	"1014,578"
00061	K00668	"964,607"
00061	K00665	"964,588"
00061	K00668	"964,505"
00061	K00665	"964,486"
00061	K00059	"1014,414"
00061	K00667	"964,414"
00061	K00665	"964,395"
00061	K00647	"1014,311"
00061	K00667	"964,320"
00061	K00665	"964,301"
00061	K00208	"872,578"
00061	K00668	"822,607"
00061	K00665	"822,588"
00061	K00668	"822,505"
00061	K00665	"822,486"
00061	K00059	"872,414"
00061	K00667	"822,414"
00061	K00665	"822,395"
00061	K00647	"872,311"
00061	K00667	"822,320"
00061	K00665	"822,301"
00061	K00208	"731,578"
00061	K00668	"681,607"
00061	K00665	"681,588"
00061	K00668	"681,505"
00061	K00665	"681,486"
00061	K00059	"731,414"
00061	K00667	"681,414"
00061	K00665	"681,395"
00061	K00647	"731,311"
00061	K00667	"681,320"
00061	K00665	"681,301"
00061	K00208	"589,578"
00061	K00668	"539,607"
00061	K00665	"539,588"
00061	K00668	"539,505"
00061	K00665	"539,486"
00061	K00059	"589,414"
00061	K00667	"539,414"
00061	K00665	"539,395"
00061	K00647	"589,311"
00061	K00667	"539,320"
00061	K00665	"539,301"
00061	K00208	"447,578"
00061	K00668	"397,607"
00061	K00665	"397,588"
00061	K00668	"397,505"
00061	K00665	"397,486"
00061	K00059	"447,414"
00061	K00667	"397,414"
00061	K00665	"397,395"
00061	K00647	"447,311"
00061	K00667	"397,320"
00061	K00665	"397,301"
00061	K00208	"305,578"
00061	K00668	"255,607"
00061	K00665	"255,588"
00061	K00668	"255,505"
00061	K00665	"255,486"
00061	K00059	"305,414"
00061	K00667	"255,414"
00061	K00665	"255,395"
00061	K00647	"305,311"
00061	K00665	"255,301"
00061	K00667	"255,320"
00061	K00208	"164,578"
00061	K00668	"114,607"
00061	K00665	"114,588"
00061	K01716	"164,495"
00061	K00668	"114,505"
00061	K00665	"114,486"
00061	K00059	"164,413"
00061	K00667	"114,413"
00061	K00665	"114,394"
00061	K00667	"114,320"
00061	K00665	"114,301"
00061	K00645	"277,218"
00061	K00668	"227,218"
00061	K00665	"227,199"
00061	K11533	"164,181"
00061	K00668	"114,188"
00061	K00665	"114,169"
00061	K11262	"252,138"
00061	K01962	"252,138"
00061	K02160	"252,138"
00061	K01961	"252,138"
00061	K01963	"252,138"
00061	K11263	"252,138"
00061	K18472	"252,138"
00061	K11533	"114,339"
00061	K11533	"255,339"
00061	K11533	"397,339"
00061	K11533	"539,339"
00061	K11533	"681,339"
00061	K11533	"822,339"
00061	K11533	"964,339"
00061	K11533	"114,432"
00061	K11533	"255,433"
00061	K11533	"397,433"
00061	K11533	"539,433"
00061	K11533	"822,433"
00061	K11533	"964,433"
00061	K11533	"681,433"
00061	K11533	"114,524"
00061	K11533	"255,524"
00061	K11533	"397,524"
00061	K11533	"539,524"
00061	K11533	"681,524"
00061	K11533	"822,524"
00061	K11533	"964,524"
00061	K11533	"114,626"
00061	K11533	"255,626"
00061	K11533	"397,626"
00061	K11533	"539,626"
00061	K11533	"681,626"
00061	K11533	"822,626"
00061	K11533	"964,626"
00061	K11533	"1191,320"
00061	K11533	"1191,414"
00061	K11533	"1191,505"
00061	K11533	"1191,596"
00061	K00668	"905,755"
00061	K11533	"955,755"
00061	K00647	"1241,311"
00061	K02371	"1241,606"
00061	K00647	"164,311"
00061	K09458	"164,330"
00061	K11533	"227,237"
00061	K00648	"11,320"
00061	K00209	"164,635"
00061	K00209	"305,635"
00061	K00209	"447,635"
00061	K02372	"164,514"
00061	K16363	"164,514"
00061	K01716	"305,495"
00061	K02372	"305,514"
00061	K16363	"305,514"
00061	K00209	"589,635"
00061	K01716	"447,495"
00061	K02372	"447,514"
00061	K16363	"447,514"
00061	K01716	"589,495"
00061	K02372	"589,514"
00061	K16363	"589,514"
00061	K01716	"731,495"
00061	K02372	"731,514"
00061	K16363	"731,514"
00061	K00209	"731,635"
00061	K01716	"872,495"
00061	K02372	"872,514"
00061	K16363	"872,514"
00061	K00209	"872,635"
00061	K01716	"1014,495"
00061	K02372	"1014,514"
00061	K16363	"1014,514"
00061	K00209	"1014,635"
00061	K01716	"513,691"
00061	K18474	"513,691"
00061	K03921	"1070,663"
00061	K03922	"1070,663"
00061	K01897	"989,797"
00061	K15013	"989,797"
00061	K18473	"61,320"
