kegg_pathway_id	kegg_ko_id	coords
00565	K06123	"372,229"
00565	K00803	"373,159"
00565	K01080	"590,374"
00565	K00994	"157,444"
00565	K13644	"157,444"
00565	K00993	"590,444"
00565	K13644	"590,444"
00565	K00994	"291,444"
00565	K13644	"291,444"
00565	K01062	"136,512"
00565	K16794	"136,512"
00565	K16795	"136,512"
00565	K01047	"248,549"
00565	K16342	"248,549"
00565	K16343	"248,549"
00565	K14621	"248,549"
00565	K14674	"248,549"
00565	K16817	"248,549"
00565	K01058	"248,549"
00565	K13510	"200,567"
00565	K13510	"180,532"
00565	K13512	"180,532"
00565	K13519	"180,532"
00565	K01047	"518,566"
00565	K16342	"518,566"
00565	K16343	"518,566"
00565	K14621	"518,566"
00565	K14674	"518,566"
00565	K16817	"518,566"
00565	K01058	"518,566"
00565	K13512	"518,547"
00565	K18575	"462,516"
00565	K00993	"570,647"
00565	K13644	"570,647"
00565	K01115	"518,647"
00565	K16860	"518,647"
00565	K17717	"518,647"
00565	K01114	"615,669"
00565	K18575	"482,845"
00565	K01122	"446,586"
00565	K08743	"400,557"
00565	K04628	"771,444"
00565	K01019	"771,507"
