kegg_pathway_id	kegg_ko_id	coords
00920	K05301	"160,278"
00920	K00387	"160,299"
00920	K00392	"470,299"
00920	K11180	"422,278"
00920	K11181	"422,278"
00920	K00380	"470,278"
00920	K00381	"470,278"
00920	K16950	"422,299"
00920	K16951	"422,299"
00920	K00385	"422,299"
00920	K01082	"133,454"
00920	K15759	"133,454"
00920	K15422	"133,454"
00920	K13811	"57,454"
00920	K00955	"57,454"
00920	K00860	"57,454"
00920	K13811	"32,344"
00920	K00955	"32,344"
00920	K00956	"32,344"
00920	K00957	"32,344"
00920	K00958	"32,344"
00920	K00390	"293,355"
00920	K00394	"241,355"
00920	K00395	"241,355"
00920	K05907	"189,355"
00920	K17228	"351,507"
00920	K16968	"326,421"
00920	K16969	"326,421"
00920	K15762	"326,421"
00920	K15765	"326,421"
00920	K04091	"376,421"
00920	K00299	"376,421"
00920	K17217	"767,343"
00920	K07306	"616,548"
00920	K07307	"616,548"
00920	K07308	"616,548"
00920	K16967	"698,492"
00920	K16964	"616,582"
00920	K16965	"616,582"
00920	K16966	"616,582"
00920	K16953	"616,509"
00920	K16954	"639,455"
00920	K16955	"639,455"
00920	K17218	"616,355"
00920	K17725	"422,396"
00920	K11180	"351,214"
00920	K11181	"351,214"
00920	K16952	"473,368"
00920	K17219	"523,368"
00920	K17220	"523,368"
00920	K17221	"523,368"
00920	K01011	"416,230"
00920	K02439	"416,230"
00920	K08352	"578,186"
00920	K08353	"578,186"
00920	K08354	"578,186"
00920	K17229	"616,396"
00920	K17230	"616,396"
00920	K08357	"401,156"
00920	K08358	"401,156"
00920	K08359	"401,156"
00920	K16936	"400,129"
00920	K16937	"400,129"
00920	K10150	"802,278"
00920	K01738	"802,299"
00920	K12339	"802,299"
00920	K13034	"802,299"
00920	K10150	"802,299"
00920	K17069	"802,299"
00920	K00640	"763,203"
00920	K17486	"470,509"
00920	K17222	"136,98"
00920	K17223	"136,98"
00920	K17226	"136,98"
00920	K17227	"136,98"
00920	K17224	"136,98"
00920	K17225	"136,98"
00920	K08738	"136,98"
00920	K10764	"802,408"
00920	K01739	"802,387"
00920	K00651	"764,482"
00920	K03119	"202,244"
00920	K04091	"281,244"
00920	K00299	"281,244"
00920	K02048	"57,169"
00920	K02046	"57,169"
00920	K02047	"57,169"
00920	K02045	"57,169"
00920	K15553	"281,169"
00920	K15554	"281,169"
00920	K15555	"281,169"
00920	K15551	"202,169"
00920	K15552	"202,169"
00920	K10831	"202,169"
00920	K00392	"652,716"
00920	K00390	"482,706"
00920	K13811	"371,695"
00920	K13811	"265,687"
00920	K00380	"652,695"
00920	K00381	"652,695"
00920	K00958	"265,706"
00920	K00955	"371,716"
00920	K00860	"371,716"
00920	K00955	"265,725"
00920	K00956	"265,725"
00920	K00957	"265,725"
00920	K00958	"265,777"
00920	K00394	"431,777"
00920	K00395	"431,777"
00920	K11180	"652,777"
00920	K11181	"652,777"
00920	K17222	"552,845"
00920	K17223	"552,862"
00920	K17226	"395,819"
00920	K17227	"395,836"
00920	K17224	"300,854"
00920	K17225	"338,910"
00920	K08738	"338,927"
00920	K17224	"522,919"
00920	K17995	"623,327"
00920	K17996	"623,327"
00920	K17993	"623,327"
00920	K17994	"623,327"
