kegg_pathway_id	kegg_ko_id	coords
04013	K12379	"679,143"
04013	K12377	"67,133"
04013	K12378	"141,133"
04013	K04364	"215,133"
04013	K03099	"290,133"
04013	K07827	"365,133"
04013	K02644	"440,133"
04013	K04368	"513,133"
04013	K04371	"587,133"
04013	K02447	"67,218"
04013	K04623	"67,331"
04013	K07293	"290,161"
04013	K12380	"364,274"
04013	K04361	"141,218"
04013	K04364	"215,218"
04013	K03099	"290,218"
04013	K07827	"365,218"
04013	K02644	"440,218"
04013	K04368	"513,218"
04013	K04371	"587,218"
04013	K02678	"680,320"
04013	K03211	"680,340"
04013	K05088	"141,331"
04013	K04364	"215,331"
04013	K03099	"290,331"
04013	K07827	"365,331"
04013	K02644	"440,331"
04013	K04368	"513,331"
04013	K04371	"587,331"
