kegg_pathway_id	kegg_ko_id	coords
04070	K01110	"157,639"
04070	K01110	"288,469"
04070	K10572	"1023,352"
04070	K01116	"807,275"
04070	K05857	"807,275"
04070	K05858	"807,275"
04070	K05859	"807,275"
04070	K05860	"807,275"
04070	K05861	"807,275"
04070	K01116	"657,275"
04070	K05857	"657,275"
04070	K05858	"657,275"
04070	K05859	"657,275"
04070	K05860	"657,275"
04070	K05861	"657,275"
04070	K02183	"849,811"
04070	K02677	"928,775"
04070	K04958	"781,775"
04070	K04959	"781,775"
04070	K04960	"781,775"
04070	K00999	"399,845"
04070	K00922	"591,183"
04070	K02649	"591,183"
04070	K00889	"376,174"
04070	K00921	"162,135"
04070	K00888	"162,340"
04070	K13711	"162,340"
04070	K00914	"157,611"
04070	K02649	"157,611"
04070	K00981	"1002,650"
04070	K00901	"893,650"
04070	K01109	"288,630"
04070	K00923	"376,510"
04070	K02649	"376,510"
04070	K00921	"376,432"
04070	K01099	"288,303"
04070	K00920	"376,126"
04070	K00915	"926,352"
04070	K01108	"926,421"
04070	K01092	"1019,529"
04070	K15759	"1019,529"
04070	K10047	"1019,529"
04070	K18649	"1019,529"
04070	K01092	"1019,421"
04070	K15759	"1019,421"
04070	K10047	"1019,421"
04070	K18649	"1019,421"
04070	K01092	"1019,479"
04070	K15759	"1019,479"
04070	K10047	"1019,479"
04070	K18649	"1019,479"
04070	K01109	"926,479"
04070	K01107	"926,529"
04070	K15422	"926,529"
04070	K01106	"817,529"
04070	K01107	"817,479"
04070	K15422	"817,479"
04070	K01106	"711,451"
04070	K00913	"817,352"
04070	K00911	"719,492"
04070	K01116	"675,562"
04070	K05857	"675,562"
04070	K05858	"675,562"
04070	K05859	"675,562"
04070	K05860	"675,562"
04070	K05861	"675,562"
04070	K03084	"570,588"
04070	K15909	"570,588"
04070	K01108	"157,658"
04070	K01108	"288,488"
04070	K01110	"543,183"
