kegg_pathway_id	kegg_ko_id	coords
00780	K01942	"318,756"
00780	K01942	"307,867"
00780	K01942	"355,867"
00780	K01947	"355,867"
00780	K03524	"355,867"
00780	K01942	"307,846"
00780	K01942	"366,775"
00780	K01947	"366,775"
00780	K03524	"366,775"
00780	K01942	"318,775"
00780	K01012	"391,678"
00780	K01935	"392,614"
00780	K00833	"392,549"
00780	K01423	"258,822"
00780	K00652	"560,484"
00780	K01906	"560,396"
00780	K01942	"355,846"
00780	K01942	"366,756"
00780	K02170	"326,443"
00780	K00652	"392,484"
00780	K02169	"96,163"
00780	K00059	"156,286"
00780	K02372	"156,352"
00780	K00208	"156,418"
00780	K00647	"245,220"
00780	K00059	"271,286"
00780	K02372	"271,352"
00780	K00208	"271,418"
00780	K09458	"295,220"
00780	K16593	"392,396"
00780	K09789	"326,464"
00780	K01435	"258,758"
00780	K08351	"441,727"
00780	K00647	"130,220"
00780	K09458	"180,220"
