kegg_pathway_id	kegg_ko_id	coords
01056	K15885	"865,694"
01056	K15886	"1097,694"
01056	K15881	"887,235"
01056	K15880	"841,235"
01056	K15882	"865,252"
01056	K14246	"415,235"
01056	K15884	"642,760"
01056	K05554	"157,760"
01056	K12420	"157,619"
01056	K05553	"156,252"
01056	K05552	"179,235"
01056	K14248	"393,580"
01056	K15883	"642,619"
01056	K14249	"393,760"
01056	K14247	"392,252"
01056	K05551	"133,235"
01056	K14245	"369,235"
01056	K05553	"157,485"
01056	K05552	"179,468"
01056	K05551	"133,468"
