kegg_pathway_id	kegg_ko_id	coords
00621	K15756	"455,497"
00621	K01666	"748,273"
00621	K18365	"748,273"
00621	K10222	"453,150"
00621	K10222	"454,274"
00621	K14599	"173,274"
00621	K14600	"173,274"
00621	K08689	"173,340"
00621	K15750	"173,340"
00621	K18087	"173,340"
00621	K18088	"173,340"
00621	K14599	"173,150"
00621	K14600	"173,150"
00621	K10222	"453,340"
00621	K08689	"173,417"
00621	K15750	"173,417"
00621	K18087	"173,417"
00621	K18088	"173,417"
00621	K08690	"271,417"
00621	K00462	"359,417"
00621	K10222	"455,417"
00621	K15749	"358,150"
00621	K00480	"495,217"
00621	K15749	"359,274"
00621	K08690	"273,340"
00621	K00462	"359,340"
00621	K15754	"359,497"
00621	K15755	"359,497"
00621	K15751	"173,497"
00621	K15752	"173,497"
00621	K15753	"173,497"
00621	K02554	"659,274"
00621	K18364	"659,274"
00621	K01821	"603,149"
00621	K04073	"874,273"
00621	K18366	"874,273"
00621	K01617	"617,219"
