kegg_pathway_id	kegg_ko_id	coords
00940	K13064	"314,203"
00940	K13064	"176,203"
00940	K10775	"126,203"
00940	K01904	"152,308"
00940	K01188	"83,583"
00940	K05349	"83,583"
00940	K05350	"83,583"
00940	K09753	"152,444"
00940	K09753	"312,469"
00940	K01904	"313,308"
00940	K12468	"357,288"
00940	K13065	"357,329"
00940	K09754	"443,449"
00940	K09754	"443,329"
00940	K13065	"537,449"
00940	K13065	"537,329"
00940	K12468	"631,287"
00940	K01904	"589,308"
00940	K13066	"663,244"
00940	K09755	"818,244"
00940	K13066	"935,241"
00940	K12355	"793,418"
00940	K09753	"729,444"
00940	K12355	"973,418"
00940	K09753	"1011,444"
00940	K09753	"870,444"
00940	K13065	"357,449"
00940	K12356	"400,685"
00940	K00430	"288,662"
00940	K11188	"288,662"
00940	K00083	"729,548"
00940	K00083	"1011,548"
00940	K00083	"870,548"
00940	K00083	"315,548"
00940	K00083	"588,548"
00940	K00430	"985,662"
00940	K11188	"985,662"
00940	K00430	"843,662"
00940	K11188	"843,662"
00940	K00430	"703,662"
00940	K11188	"703,662"
00940	K12356	"1094,685"
00940	K12356	"814,685"
00940	K13068	"1051,244"
00940	K09757	"1138,244"
00940	K09756	"1099,269"
00940	K01904	"1009,333"
00940	K01904	"870,308"
00940	K01904	"729,308"
00940	K00588	"663,388"
00940	K13066	"663,593"
00940	K13066	"663,509"
00940	K09755	"820,591"
00940	K09755	"820,509"
00940	K13066	"935,595"
00940	K13066	"935,512"
00940	K09753	"587,471"
00940	K00588	"935,388"
00940	K00487	"218,244"
00940	K00487	"233,383"
00940	K15506	"443,142"
00940	K13067	"935,142"
00940	K03782	"1035,662"
00940	K03782	"338,662"
00940	K03782	"753,662"
00940	K03782	"893,662"
00940	K17054	"676,626"
00940	K17056	"604,663"
00940	K17054	"261,626"
00940	K17057	"578,730"
00940	K17055	"525,663"
00940	K17056	"188,663"
00940	K17055	"119,663"
00940	K17058	"119,730"
00940	K17057	"525,730"
00940	K17058	"525,730"
00940	K17059	"188,730"
00940	K17059	"628,730"
00940	K18368	"493,288"
