kegg_pathway_id	kegg_ko_id	coords
00770	K02318	"684,576"
00770	K00859	"684,576"
00770	K00997	"748,526"
00770	K01513	"623,526"
00770	K08682	"702,468"
00770	K00867	"538,457"
00770	K03525	"538,457"
00770	K09680	"538,457"
00770	K01947	"538,457"
00770	K01598	"599,431"
00770	K13038	"599,431"
00770	K00867	"537,403"
00770	K03525	"537,403"
00770	K09680	"537,403"
00770	K01947	"537,403"
00770	K01922	"599,365"
00770	K13038	"599,365"
00770	K00867	"496,330"
00770	K03525	"496,330"
00770	K09680	"496,330"
00770	K01947	"496,330"
00770	K01431	"250,489"
00770	K01464	"163,488"
00770	K00207	"77,499"
00770	K17722	"77,478"
00770	K17723	"77,478"
00770	K01918	"359,319"
00770	K13799	"359,319"
00770	K00077	"275,232"
00770	K00606	"369,187"
00770	K01687	"456,150"
00770	K00053	"362,121"
00770	K01652	"209,121"
00770	K01653	"209,121"
00770	K11258	"209,121"
00770	K08069	"422,418"
00770	K00826	"549,197"
00770	K00954	"573,526"
00770	K02318	"573,526"
00770	K02201	"573,526"
00770	K01579	"297,537"
00770	K09722	"496,297"
00770	K06982	"359,297"
00770	K06133	"798,526"
