kegg_pathway_id	kegg_ko_id	coords
04130	K08497	"296,657"
04130	K08507	"296,640"
04130	K08492	"296,623"
04130	K08491	"198,623"
04130	K08504	"176,576"
04130	K08516	"272,494"
04130	K08495	"272,477"
04130	K08490	"272,460"
04130	K08517	"223,494"
04130	K08496	"223,477"
04130	K08490	"223,460"
04130	K08509	"272,383"
04130	K08498	"223,403"
04130	K08499	"223,403"
04130	K08500	"223,403"
04130	K08489	"223,383"
04130	K08487	"223,363"
04130	K08516	"394,325"
04130	K08493	"482,299"
04130	K08501	"482,282"
04130	K08502	"482,282"
04130	K08503	"482,282"
04130	K08488	"482,265"
04130	K08513	"339,125"
04130	K08514	"324,96"
04130	K08508	"258,93"
04130	K08506	"247,640"
04130	K08508	"96,130"
04130	K04560	"213,93"
04130	K08486	"213,93"
04130	K13502	"213,93"
04130	K04560	"51,130"
04130	K08486	"51,130"
04130	K13502	"51,130"
04130	K08505	"360,378"
04130	K08517	"361,576"
04130	K08513	"240,197"
04130	K08512	"103,254"
04130	K08510	"91,231"
04130	K13504	"91,231"
04130	K13505	"91,231"
04130	K08515	"382,281"
04130	K08489	"402,148"
04130	K08498	"402,165"
04130	K08499	"402,165"
04130	K08500	"402,165"
04130	K08493	"402,182"
