kegg_pathway_id	kegg_ko_id	coords
04068	K04467	"514,338"
04068	K07209	"514,338"
04068	K04440	"463,249"
04068	K04371	"582,622"
04068	K07198	"463,216"
04068	K07199	"463,216"
04068	K07200	"463,216"
04068	K04526	"70,383"
04068	K07201	"670,371"
04068	K09408	"670,371"
04068	K12358	"670,371"
04068	K17847	"670,371"
04068	K03099	"294,622"
04068	K02833	"366,622"
04068	K07827	"366,622"
04068	K07828	"366,622"
04068	K04368	"510,622"
04068	K04369	"510,622"
04068	K04527	"141,383"
04068	K04365	"438,622"
04068	K04366	"438,622"
04068	K08845	"438,622"
04068	K01596	"1047,508"
04068	K01084	"1119,508"
04068	K04456	"514,383"
04068	K00922	"307,383"
04068	K02649	"307,383"
04068	K06276	"433,383"
04068	K16172	"227,383"
04068	K07187	"227,383"
04068	K17445	"227,383"
04068	K17446	"227,383"
04068	K04361	"141,622"
04068	K04364	"221,622"
04068	K04411	"463,273"
04068	K04357	"70,622"
04068	K01110	"433,338"
04068	K03875	"638,259"
04068	K06643	"638,282"
04068	K04498	"779,348"
04068	K11411	"845,348"
04068	K05459	"70,345"
04068	K05087	"141,345"
04068	K07201	"814,399"
04068	K09408	"814,399"
04068	K12358	"814,399"
04068	K17847	"814,399"
04068	K02206	"670,536"
04068	K05868	"1047,69"
04068	K04503	"1118,69"
04068	K10151	"1118,69"
04068	K04685	"1047,121"
04068	K06623	"1118,121"
04068	K06625	"1047,146"
04068	K06624	"1118,146"
04068	K16332	"1047,182"
04068	K06631	"1047,208"
04068	K08861	"1047,208"
04068	K08862	"1047,208"
04068	K08863	"1047,208"
04068	K04402	"1118,208"
04068	K04389	"1047,261"
04068	K16341	"1118,261"
04068	K04721	"1047,285"
04068	K15618	"1118,285"
04068	K03781	"1047,412"
04068	K04564	"1118,412"
04068	K04402	"1047,439"
04068	K04728	"1118,439"
04068	K15618	"1047,568"
04068	K05072	"1119,568"
04068	K17845	"1047,594"
04068	K04288	"1119,594"
04068	K04293	"1119,594"
04068	K10628	"1047,621"
04068	K10988	"1047,621"
04068	K04603	"141,481"
04068	K15010	"202,435"
04068	K17848	"202,456"
04068	K08960	"514,481"
04068	K15464	"1047,318"
04068	K08341	"1047,342"
04068	K08336	"1118,318"
04068	K13302	"514,418"
04068	K13303	"514,418"
04068	K13304	"514,418"
04068	K04674	"141,113"
04068	K04388	"141,113"
04068	K04500	"641,112"
04068	K04501	"556,69"
04068	K04500	"803,120"
04068	K04501	"803,103"
04068	K09385	"835,688"
04068	K04692	"514,544"
04068	K05405	"70,536"
04068	K05443	"70,558"
04068	K04468	"577,258"
04068	K04441	"628,572"
04068	K11431	"709,306"
04068	K11434	"712,472"
04068	K11838	"796,467"
04068	K10305	"1047,663"
04068	K07191	"141,262"
04068	K07298	"434,173"
04068	K10146	"1047,95"
04068	K07201	"814,306"
04068	K09408	"814,306"
04068	K12358	"814,306"
04068	K17847	"814,306"
04068	K13375	"70,113"
04068	K13376	"70,113"
04068	K13377	"70,113"
