kegg_pathway_id	kegg_ko_id	coords
00270	K10764	"897,660"
00270	K05933	"644,949"
00270	K01762	"644,875"
00270	K08969	"464,977"
00270	K00832	"490,958"
00270	K00838	"490,958"
00270	K00815	"440,958"
00270	K00838	"440,958"
00270	K08966	"663,1063"
00270	K08967	"553,1063"
00270	K08967	"597,997"
00270	K08965	"778,1063"
00270	K08964	"893,1063"
00270	K16054	"893,1063"
00270	K08963	"942,1031"
00270	K00899	"941,973"
00270	K00772	"1008,937"
00270	K01244	"966,911"
00270	K01243	"916,911"
00270	K18284	"916,911"
00270	K00797	"887,839"
00270	K01611	"745,850"
00270	K08968	"371,818"
00270	K01758	"462,470"
00270	K17217	"462,470"
00270	K01450	"371,853"
00270	K01697	"400,657"
00270	K10150	"400,657"
00270	K00548	"440,780"
00270	K01760	"465,657"
00270	K14155	"465,657"
00270	K00549	"490,780"
00270	K00544	"440,761"
00270	K00789	"569,850"
00270	K01251	"643,735"
00270	K00558	"619,808"
00270	K17398	"619,808"
00270	K17399	"619,808"
00270	K03334	"525,983"
00270	K00547	"490,761"
00270	K07173	"783,731"
00270	K01243	"715,770"
00270	K18284	"715,770"
00270	K01739	"847,660"
00270	K01761	"419,929"
00270	K09880	"715,1035"
00270	K16054	"715,1035"
00270	K01738	"439,250"
00270	K12339	"439,250"
00270	K13034	"439,250"
00270	K17069	"439,250"
00270	K00640	"464,165"
00270	K10150	"489,250"
00270	K12339	"379,204"
00270	K17989	"583,125"
00270	K01752	"583,125"
00270	K10150	"604,250"
00270	K14454	"734,379"
00270	K14455	"734,379"
00270	K00811	"734,379"
00270	K00812	"734,379"
00270	K00813	"734,379"
00270	K11358	"734,379"
00270	K16845	"914,379"
00270	K16846	"914,379"
00270	K17950	"830,334"
00270	K05395	"184,334"
00270	K01760	"89,268"
00270	K14155	"89,268"
00270	K01758	"139,268"
00270	K17217	"139,268"
00270	K00456	"352,436"
00270	K14454	"309,524"
00270	K14455	"309,524"
00270	K00811	"309,524"
00270	K00812	"309,524"
00270	K00813	"309,524"
00270	K11358	"309,524"
00270	K05396	"238,480"
00270	K01760	"155,436"
00270	K14155	"155,436"
00270	K01758	"205,436"
00270	K17217	"205,436"
00270	K01011	"126,535"
00270	K14454	"54,436"
00270	K14455	"54,436"
00270	K00811	"54,436"
00270	K00812	"54,436"
00270	K00813	"54,436"
00270	K11358	"54,436"
00270	K00016	"79,596"
00270	K00641	"756,578"
00270	K00651	"757,522"
00270	K01739	"640,485"
00270	K01739	"640,611"
00270	K01739	"731,660"
00270	K01740	"781,660"
00270	K01739	"640,448"
00270	K00003	"711,550"
00270	K12524	"711,550"
00270	K12525	"711,550"
00270	K00133	"618,550"
00270	K00928	"534,551"
00270	K12524	"534,551"
00270	K12525	"534,551"
00270	K12526	"534,551"
00270	K09758	"392,535"
00270	K00802	"887,860"
00270	K16843	"783,420"
00270	K16844	"830,389"
00270	K17216	"531,657"
00270	K17462	"669,808"
00270	K00024	"830,368"
00270	K00025	"830,368"
00270	K00026	"830,368"
