kegg_pathway_id	kegg_ko_id	coords
00943	K13260	"666,96"
00943	K13257	"205,244"
00943	K13258	"294,244"
00943	K13259	"255,273"
00943	K13258	"294,314"
00943	K13267	"163,356"
00943	K13257	"205,434"
00943	K13077	"163,541"
00943	K13257	"205,578"
00943	K13258	"296,578"
00943	K13262	"389,515"
00943	K13259	"389,578"
00943	K13263	"481,578"
00943	K13264	"574,578"
00943	K13263	"480,696"
00943	K13264	"573,696"
00943	K13259	"389,244"
00943	K13262	"389,165"
00943	K13263	"481,184"
00943	K13264	"574,184"
00943	K13260	"666,481"
00943	K13263	"481,434"
00943	K13263	"481,388"
00943	K13264	"574,434"
00943	K13264	"574,388"
00943	K05281	"761,342"
00943	K05281	"761,386"
00943	K05281	"761,244"
00943	K13260	"666,342"
00943	K13263	"1042,377"
00943	K13264	"1135,377"
00943	K13263	"1042,234"
00943	K13266	"1042,199"
00943	K13264	"1135,234"
00943	K13261	"1041,96"
00943	K13265	"855,244"
00943	K13260	"666,244"
00943	K13260	"666,653"
