kegg_pathway_id	kegg_ko_id	coords
00051	K02768	"287,980"
00051	K02769	"287,980"
00051	K02770	"287,980"
00051	K08261	"200,106"
00051	K00011	"156,139"
00051	K00008	"175,175"
00051	K01805	"111,176"
00051	K00846	"287,959"
00051	K00007	"386,146"
00051	K00045	"386,165"
00051	K01112	"359,211"
00051	K02798	"685,172"
00051	K02799	"685,172"
00051	K02800	"685,172"
00051	K01218	"126,365"
00051	K00844	"287,297"
00051	K02793	"287,278"
00051	K02794	"287,278"
00051	K02795	"287,278"
00051	K02796	"287,278"
00051	K00844	"450,256"
00051	K00847	"500,256"
00051	K01103	"778,243"
00051	K14634	"778,243"
00051	K00900	"821,262"
00051	K00009	"855,227"
00051	K01809	"620,298"
00051	K15916	"620,298"
00051	K16011	"620,298"
00051	K17497	"374,329"
00051	K01840	"374,329"
00051	K15778	"374,329"
00051	K16881	"374,329"
00051	K00754	"251,443"
00051	K00976	"374,624"
00051	K02377	"374,557"
00051	K01711	"374,492"
00051	K00966	"349,400"
00051	K00971	"349,400"
00051	K16011	"349,400"
00051	K16881	"349,400"
00051	K00068	"872,331"
00051	K02781	"873,425"
00051	K02782	"873,425"
00051	K02783	"873,425"
00051	K00850	"841,392"
00051	K16370	"841,392"
00051	K00895	"800,421"
00051	K01729	"644,374"
00051	K00882	"916,712"
00051	K01803	"800,654"
00051	K01623	"500,963"
00051	K01624	"500,963"
00051	K01622	"500,963"
00051	K11645	"500,963"
00051	K16305	"500,963"
00051	K16306	"500,963"
00051	K01623	"800,567"
00051	K01624	"800,567"
00051	K01622	"800,567"
00051	K11645	"800,567"
00051	K16305	"800,567"
00051	K16306	"800,567"
00051	K01813	"200,904"
00051	K00848	"287,934"
00051	K18337	"239,832"
00051	K01629	"500,934"
00051	K18338	"328,832"
00051	K12661	"424,832"
00051	K12660	"565,832"
00051	K18339	"565,832"
00051	K03841	"756,392"
00051	K02446	"756,392"
00051	K11532	"756,392"
00051	K01086	"756,392"
00051	K04041	"756,392"
00051	K01622	"756,392"
00051	K00066	"499,417"
00051	K00754	"251,402"
00051	K18447	"323,361"
00051	K00100	"925,392"
00051	K02812	"926,470"
00051	K02813	"926,470"
00051	K02814	"926,470"
00051	K02815	"926,470"
00051	K05305	"287,657"
00051	K15856	"525,602"
00051	K00879	"287,716"
00051	K01628	"500,716"
00051	K01818	"200,687"
00051	K03332	"255,244"
00051	K17195	"903,257"
00051	K01808	"903,190"
00051	K00881	"903,126"
00051	K00064	"239,758"
00051	K18333	"239,758"
00051	K07046	"328,758"
00051	K18334	"424,758"
00051	K18335	"518,758"
00051	K18336	"614,758"
00051	K05947	"538,446"
00051	K07026	"640,445"
00051	K18818	"538,478"
