kegg_pathway_id	kegg_ko_id	coords
00511	K01186	"96,148"
00511	K12357	"96,148"
00511	K01190	"168,148"
00511	K12111	"168,148"
00511	K12112	"168,148"
00511	K12309	"168,148"
00511	K12311	"334,152"
00511	K12312	"334,152"
00511	K01191	"334,152"
00511	K12311	"333,238"
00511	K01191	"333,238"
00511	K01206	"499,153"
00511	K15923	"499,153"
00511	K01444	"591,195"
00511	K12373	"259,148"
00511	K01186	"96,239"
00511	K12357	"96,239"
00511	K01190	"168,239"
00511	K12111	"168,239"
00511	K12112	"168,239"
00511	K12309	"168,239"
00511	K12373	"259,239"
00511	K14459	"259,239"
00511	K12373	"333,195"
00511	K01192	"410,195"
00511	K01227	"500,195"
00511	K01186	"261,344"
00511	K12357	"261,344"
00511	K01186	"97,419"
00511	K12357	"97,419"
00511	K01186	"192,419"
00511	K12357	"192,419"
00511	K01190	"260,419"
00511	K12111	"260,419"
00511	K12112	"260,419"
00511	K12309	"260,419"
00511	K12373	"350,385"
00511	K01186	"348,464"
00511	K12357	"348,464"
00511	K01186	"254,465"
00511	K12357	"254,465"
00511	K01186	"160,465"
00511	K12357	"160,465"
00511	K01186	"167,342"
00511	K12357	"167,342"
00511	K01190	"422,425"
00511	K12111	"422,425"
00511	K12112	"422,425"
00511	K12309	"422,425"
00511	K01201	"492,425"
00511	K17108	"492,425"
