kegg_pathway_id	kegg_ko_id	coords
00942	K12931	"277,83"
00942	K12932	"372,83"
00942	K12933	"277,121"
00942	K12930	"181,288"
00942	K12934	"470,295"
00942	K12935	"562,295"
00942	K12936	"277,403"
00942	K12338	"209,334"
00942	K12937	"372,480"
00942	K12932	"372,444"
00942	K12931	"277,481"
00942	K12933	"277,558"
00942	K12930	"181,722"
00942	K12938	"139,807"
00942	K12338	"209,827"
00942	K12938	"181,861"
00942	K12934	"470,799"
00942	K12338	"372,800"
00942	K12936	"277,898"
00942	K12932	"372,949"
00942	K12939	"372,983"
00942	K12931	"277,994"
00942	K12933	"277,1049"
00942	K12930	"181,1244"
00942	K12338	"209,1336"
00942	K12939	"277,1369"
00942	K12936	"277,1423"
00942	K12939	"372,1430"
00942	K17193	"277,225"
00942	K17193	"277,649"
00942	K17193	"277,1186"
00942	K12937	"277,522"
00942	K17192	"277,592"
00942	K17192	"277,191"
00942	K17192	"277,1087"
00942	K17194	"259,1336"
00942	K17194	"259,827"
00942	K17194	"259,334"
