kegg_pathway_id	kegg_ko_id	coords
04064	K04570	"944,302"
04064	K02161	"996,302"
04064	K16060	"944,280"
04064	K04734	"700,377"
04064	K04730	"267,262"
04064	K04733	"267,262"
04064	K04729	"267,245"
04064	K03173	"267,342"
04064	K09849	"267,342"
04064	K02861	"267,308"
04064	K03171	"267,325"
04064	K04386	"179,260"
04064	K03158	"179,324"
04064	K04519	"91,260"
04064	K03156	"91,325"
04064	K05477	"91,816"
04064	K03159	"179,801"
04064	K03173	"267,820"
04064	K03174	"267,837"
04064	K04466	"474,810"
04064	K04467	"568,811"
04064	K07210	"560,343"
04064	K04467	"560,360"
04064	K07209	"560,377"
04064	K04469	"700,813"
04064	K09253	"700,830"
04064	K02580	"700,410"
04064	K04735	"700,427"
04064	K04427	"474,375"
04064	K05476	"91,888"
04064	K05151	"179,888"
04064	K03161	"91,636"
04064	K03160	"179,636"
04064	K10784	"179,135"
04064	K10785	"179,135"
04064	K06856	"179,198"
04064	K01116	"376,135"
04064	K18052	"555,136"
04064	K07367	"560,260"
04064	K07368	"560,277"
04064	K07369	"560,294"
04064	K03174	"267,644"
04064	K04469	"794,807"
04064	K03173	"267,879"
04064	K03174	"267,896"
04064	K03175	"267,616"
04064	K04734	"996,447"
04064	K11859	"944,447"
04064	K03172	"944,324"
04064	K03173	"944,324"
04064	K10030	"944,401"
04064	K16595	"943,776"
04064	K10031	"943,830"
04064	K05147	"179,695"
04064	K05473	"91,695"
04064	K10160	"179,501"
04064	K04403	"474,392"
04064	K04404	"474,392"
04064	K12793	"474,392"
04064	K12646	"267,384"
04064	K03173	"343,384"
04064	K03175	"343,384"
04064	K03175	"267,279"
04064	K05403	"267,463"
04064	K04729	"267,480"
04064	K04730	"344,463"
04064	K04733	"344,463"
04064	K03175	"344,480"
04064	K05409	"267,513"
04064	K05842	"267,530"
04064	K02861	"344,513"
04064	K03175	"344,530"
04064	K07360	"225,135"
04064	K07362	"297,135"
04064	K05400	"133,491"
04064	K04391	"179,457"
04064	K05399	"111,442"
04064	K03175	"267,687"
04064	K03173	"267,704"
04064	K04734	"700,537"
04064	K02580	"700,570"
04064	K04735	"700,587"
04064	K04734	"700,650"
04064	K02580	"700,682"
04064	K04735	"700,699"
04064	K03097	"629,650"
04064	K03115	"629,650"
04064	K01348	"976,571"
04064	K04570	"976,607"
04064	K04570	"976,681"
04064	K02162	"976,704"
04064	K05859	"376,190"
04064	K05855	"225,198"
04064	K05854	"219,215"
04064	K07370	"297,198"
04064	K05856	"219,118"
04064	K07371	"297,181"
04064	K03173	"267,661"
04064	K04728	"944,137"
04064	K07210	"944,154"
04064	K16065	"1047,137"
04064	K10577	"1047,154"
04064	K07210	"775,207"
04064	K04724	"996,280"
04064	K02162	"996,324"
04064	K04725	"1048,280"
04064	K16060	"337,631"
04064	K16060	"397,897"
04064	K16060	"344,294"
04064	K10652	"344,360"
04064	K07210	"944,206"
04064	K10130	"944,223"
04064	K02861	"944,240"
04064	K03173	"267,771"
04064	K09849	"267,788"
04064	K04466	"337,779"
04064	K04519	"944,424"
04064	K11987	"944,471"
04064	K03156	"996,424"
04064	K12964	"944,524"
04064	K06527	"1048,524"
04064	K16062	"943,799"
04064	K05512	"996,776"
04064	K05476	"943,857"
04064	K06490	"943,884"
04064	K07370	"504,488"
04064	K05468	"91,769"
04064	K03157	"91,786"
04064	K16072	"634,232"
04064	K04469	"944,353"
