kegg_pathway_id	kegg_ko_id	coords
00460	K01501	"283,672"
00460	K01501	"283,735"
00460	K10675	"532,660"
00460	K10566	"948,439"
00460	K01914	"397,973"
00460	K00681	"322,829"
00460	K18592	"322,829"
00460	K13034	"446,803"
00460	K13035	"447,899"
00460	K01424	"447,973"
00460	K01188	"721,495"
00460	K05349	"721,495"
00460	K05350	"721,495"
00460	K00681	"322,871"
00460	K18592	"322,871"
00460	K13035	"541,937"
00460	K00600	"653,709"
00460	K08248	"889,567"
00460	K08249	"210,567"
00460	K13031	"1040,559"
00460	K13033	"687,567"
00460	K10814	"532,709"
00460	K10815	"532,709"
00460	K10816	"532,709"
00460	K14577	"445,567"
00460	K13027	"209,191"
00460	K13027	"209,261"
00460	K13027	"209,332"
00460	K14984	"420,191"
00460	K14984	"420,261"
00460	K14984	"420,332"
00460	K13401	"637,191"
00460	K13401	"637,261"
00460	K13401	"637,332"
00460	K13029	"209,471"
00460	K16265	"687,471"
00460	K13030	"268,526"
00460	K16266	"504,526"
00460	K16266	"721,515"
00460	K14984	"687,191"
00460	K13401	"470,191"
00460	K13401	"470,261"
00460	K13401	"470,332"
00460	K14984	"687,261"
00460	K14984	"687,332"
00460	K13032	"948,483"
00460	K01188	"504,495"
00460	K05349	"504,495"
00460	K05350	"504,495"
00460	K01188	"268,495"
00460	K05349	"268,495"
00460	K05350	"268,495"
00460	K14577	"637,567"
00460	K01188	"948,504"
00460	K05349	"948,504"
00460	K05350	"948,504"
00460	K16265	"470,471"
00460	K01188	"1090,559"
00460	K05349	"1090,559"
00460	K05350	"1090,559"
00460	K12153	"890,191"
00460	K12153	"889,261"
00460	K12153	"889,332"
00460	K01455	"651,660"
00460	K18282	"595,636"
