kegg_pathway_id	kegg_ko_id	coords
00361	K00462	"899,212"
00361	K00492	"1153,888"
00361	K01061	"1192,251"
00361	K01860	"1009,251"
00361	K03381	"899,249"
00361	K03384	"670,251"
00361	K03384	"670,724"
00361	K15240	"1195,846"
00361	K15239	"958,845"
00361	K15239	"1087,846"
00361	K01563	"285,527"
00361	K15236	"129,249"
00361	K01563	"371,845"
00361	K15238	"639,856"
00361	K15236	"231,249"
00361	K15237	"639,835"
00361	K01561	"1514,735"
00361	K01560	"1514,714"
00361	K00217	"1288,725"
00361	K01061	"1196,724"
00361	K01860	"1009,725"
00361	K03381	"895,725"
00361	K03268	"673,154"
00361	K16268	"673,154"
00361	K18089	"673,154"
00361	K18090	"673,154"
00361	K16269	"780,154"
00361	K01563	"123,126"
00361	K01563	"243,127"
00361	K15245	"876,888"
00361	K15246	"922,888"
00361	K04098	"1240,935"
00361	K15245	"755,777"
00361	K15246	"755,794"
00361	K15244	"605,794"
00361	K15243	"605,777"
00361	K01061	"1195,560"
00361	K06912	"605,487"
00361	K10676	"755,487"
00361	K15247	"895,487"
00361	K01061	"1195,487"
00361	K00217	"1292,488"
00361	K01860	"1009,435"
00361	K15253	"894,435"
00361	K15252	"785,435"
00361	K15248	"670,435"
00361	K15249	"670,435"
00361	K15250	"670,435"
00361	K15251	"670,435"
00361	K00539	"541,519"
00361	K06912	"605,560"
00361	K10676	"755,561"
00361	K00446	"895,663"
00361	K03381	"895,560"
00361	K01860	"1009,560"
00361	K00539	"1025,662"
00361	K01856	"1009,626"
00361	K01061	"1195,626"
00361	K03391	"755,348"
00361	K15241	"958,347"
00361	K15241	"1089,347"
00361	K15242	"1195,418"
00361	K00492	"755,382"
00361	K03384	"670,1013"
00361	K00224	"786,1013"
00361	K03381	"895,1013"
00361	K01860	"1009,1013"
00361	K00217	"1288,1013"
00361	K01061	"1196,1013"
00361	K00539	"674,626"
00361	K03380	"1100,905"
00361	K15246	"755,307"
00361	K15245	"755,290"
00361	K16249	"673,113"
00361	K16243	"673,113"
00361	K16244	"673,113"
00361	K16242	"673,113"
00361	K16245	"673,113"
00361	K16246	"673,113"
00361	K16249	"780,112"
00361	K16243	"780,112"
00361	K16244	"780,112"
00361	K16242	"780,112"
00361	K16245	"780,112"
00361	K16246	"780,112"
