kegg_pathway_id	kegg_ko_id	coords
00230	K00524	"467,482"
00230	K00525	"467,482"
00230	K00526	"467,482"
00230	K10807	"467,482"
00230	K10808	"467,482"
00230	K00106	"828,709"
00230	K14977	"1203,753"
00230	K02083	"1100,755"
00230	K00948	"170,179"
00230	K00764	"274,179"
00230	K01945	"360,179"
00230	K11787	"360,179"
00230	K11788	"360,179"
00230	K13713	"360,179"
00230	K00601	"446,179"
00230	K01933	"627,179"
00230	K11787	"627,179"
00230	K11788	"627,179"
00230	K00602	"934,204"
00230	K01492	"934,204"
00230	K01756	"911,179"
00230	K01923	"816,179"
00230	K01587	"816,179"
00230	K13713	"816,179"
00230	K01587	"722,179"
00230	K11808	"722,179"
00230	K11176	"984,277"
00230	K00962	"1474,354"
00230	K01120	"1616,317"
00230	K13755	"1616,317"
00230	K18283	"1616,317"
00230	K13296	"1616,317"
00230	K18438	"1616,317"
00230	K13298	"1616,317"
00230	K01768	"1659,437"
00230	K05851	"1659,437"
00230	K05873	"1659,437"
00230	K08041	"1659,437"
00230	K08042	"1659,437"
00230	K08043	"1659,437"
00230	K08044	"1659,437"
00230	K08045	"1659,437"
00230	K08046	"1659,437"
00230	K08047	"1659,437"
00230	K08048	"1659,437"
00230	K08049	"1659,437"
00230	K11029	"1659,437"
00230	K11265	"1659,437"
00230	K03040	"1545,452"
00230	K03043	"1545,452"
00230	K03046	"1545,452"
00230	K13797	"1545,452"
00230	K03048	"1545,452"
00230	K03060	"1545,452"
00230	K03042	"1545,452"
00230	K03041	"1545,452"
00230	K03044	"1545,452"
00230	K03045	"1545,452"
00230	K13798	"1545,452"
00230	K03053	"1545,452"
00230	K03055	"1545,452"
00230	K03058	"1545,452"
00230	K03047	"1545,452"
00230	K03049	"1545,452"
00230	K03050	"1545,452"
00230	K03056	"1545,452"
00230	K03059	"1545,452"
00230	K03051	"1545,452"
00230	K03052	"1545,452"
00230	K03054	"1545,452"
00230	K02999	"1545,452"
00230	K03002	"1545,452"
00230	K03000	"1545,452"
00230	K03001	"1545,452"
00230	K03003	"1545,452"
00230	K03004	"1545,452"
00230	K03005	"1545,452"
00230	K03006	"1545,452"
00230	K03010	"1545,452"
00230	K03011	"1545,452"
00230	K03012	"1545,452"
00230	K03013	"1545,452"
00230	K03014	"1545,452"
00230	K03015	"1545,452"
00230	K03016	"1545,452"
00230	K03017	"1545,452"
00230	K03007	"1545,452"
00230	K03008	"1545,452"
00230	K03009	"1545,452"
00230	K03018	"1545,452"
00230	K03021	"1545,452"
00230	K03023	"1545,452"
00230	K03026	"1545,452"
00230	K03027	"1545,452"
00230	K03019	"1545,452"
00230	K03020	"1545,452"
00230	K03022	"1545,452"
00230	K03024	"1545,452"
00230	K03025	"1545,452"
00230	K14721	"1545,452"
00230	K00527	"1492,499"
00230	K02335	"1545,531"
00230	K02319	"1545,531"
00230	K02322	"1545,531"
00230	K02323	"1545,531"
00230	K02337	"1545,531"
00230	K03763	"1545,531"
00230	K02338	"1545,531"
00230	K02343	"1545,531"
00230	K02340	"1545,531"
00230	K02341	"1545,531"
00230	K02342	"1545,531"
00230	K14159	"1545,531"
00230	K02345	"1545,531"
