kegg_pathway_id	kegg_ko_id	coords
00130	K08680	"813,634"
00130	K14759	"813,634"
00130	K01661	"813,866"
00130	K01911	"814,785"
00130	K14760	"814,785"
00130	K02549	"813,709"
00130	K14759	"813,709"
00130	K02551	"813,558"
00130	K14759	"813,558"
00130	K00568	"498,936"
00130	K18800	"497,855"
00130	K03182	"497,775"
00130	K03186	"497,775"
00130	K06125	"409,706"
00130	K00568	"459,1251"
00130	K00591	"371,855"
00130	K03181	"517,527"
00130	K18805	"517,527"
00130	K18240	"517,527"
00130	K01851	"725,528"
00130	K02552	"725,528"
00130	K02361	"725,528"
00130	K14759	"725,528"
00130	K12073	"813,934"
00130	K01075	"354,528"
00130	K00457	"347,180"
00130	K03179	"459,706"
00130	K12502	"594,259"
00130	K18534	"594,259"
00130	K12502	"590,112"
00130	K18534	"590,112"
00130	K00815	"295,258"
00130	K00838	"295,258"
00130	K18606	"210,180"
00130	K01904	"137,433"
00130	K03183	"995,1137"
00130	K03183	"814,1137"
00130	K09834	"594,219"
00130	K02548	"813,1073"
00130	K02548	"995,1072"
00130	K05928	"709,219"
00130	K09834	"709,259"
00130	K05928	"820,259"
00130	K09833	"496,259"
00130	K06126	"409,1010"
00130	K06127	"409,1091"
00130	K06134	"409,1172"
00130	K00591	"409,1251"
00130	K03185	"459,1010"
00130	K03183	"459,1091"
00130	K03184	"459,1172"
00130	K12501	"496,112"
00130	K13565	"140,706"
00130	K10106	"993,1297"
00130	K05357	"763,1260"
00130	K00355	"812,1218"
00130	K00355	"994,1218"
00130	K10106	"813,1297"
00130	K05357	"1042,1260"
00130	K11783	"674,921"
00130	K11784	"674,1019"
00130	K11785	"674,1119"
00130	K18286	"674,822"
00130	K11782	"674,613"
00130	K18285	"674,720"
00130	K18284	"622,875"
00130	K00487	"89,352"
00130	K09834	"594,384"
00130	K05928	"709,384"
00130	K09834	"709,346"
00130	K05928	"820,346"
00130	K09833	"496,346"
00130	K12502	"594,346"
00130	K18534	"594,346"
