kegg_pathway_id	kegg_ko_id	coords
04066	K03870	"723,256"
04066	K03868	"723,239"
04066	K03873	"677,273"
04066	K03872	"677,256"
04066	K05448	"1076,354"
04066	K09592	"665,342"
04066	K03871	"677,239"
04066	K09097	"924,408"
04066	K04498	"936,476"
04066	K08268	"527,370"
04066	K07299	"1076,606"
04066	K04526	"64,263"
04066	K04357	"64,263"
04066	K05459	"64,263"
04066	K04527	"146,263"
04066	K04361	"146,263"
04066	K05087	"146,263"
04066	K05083	"146,263"
04066	K00922	"237,301"
04066	K02649	"237,301"
04066	K04456	"237,344"
04066	K07203	"310,344"
04066	K08008	"313,554"
04066	K01116	"398,517"
04066	K05859	"398,517"
04066	K02677	"398,424"
04066	K07299	"148,701"
04066	K12077	"1076,643"
04066	K00161	"424,686"
04066	K00162	"424,686"
04066	K12077	"424,644"
04066	K04515	"788,474"
04066	K00844	"1076,679"
04066	K00134	"1076,710"
04066	K01689	"1076,740"
04066	K01103	"1076,769"
04066	K05437	"1076,285"
04066	K14736	"1076,317"
04066	K06503	"1137,317"
04066	K05096	"1137,354"
04066	K04357	"1076,380"
04066	K03982	"1137,380"
04066	K05465	"1076,406"
04066	K05466	"1076,406"
04066	K05467	"1076,406"
04066	K05121	"1137,406"
04066	K16451	"1076,433"
04066	K16366	"1076,474"
04066	K13241	"1137,474"
04066	K13242	"1076,501"
04066	K12334	"1076,529"
04066	K16451	"1076,186"
04066	K03159	"1076,212"
04066	K10160	"146,147"
04066	K04735	"420,149"
04066	K02580	"420,149"
04066	K04687	"64,187"
04066	K05132	"146,187"
04066	K05133	"146,187"
04066	K05405	"64,116"
04066	K05055	"146,116"
04066	K04692	"420,117"
04066	K07205	"396,306"
04066	K03259	"468,306"
04066	K04688	"397,344"
04066	K02991	"469,344"
04066	K04371	"312,245"
04066	K04368	"237,245"
04066	K04369	"237,245"
04066	K04372	"396,245"
04066	K02161	"1076,836"
04066	K06625	"1076,861"
04066	K06624	"1076,861"
