kegg_pathway_id	kegg_ko_id	coords
00480	K11140	"569,506"
00480	K01256	"569,506"
00480	K00681	"466,517"
00480	K18592	"466,517"
00480	K00432	"194,558"
00480	K05361	"194,537"
00480	K05360	"146,537"
00480	K00310	"146,604"
00480	K00036	"194,502"
00480	K00032	"194,481"
00480	K00031	"146,481"
00480	K01920	"435,448"
00480	K11204	"519,266"
00480	K11205	"519,266"
00480	K01919	"519,266"
00480	K00681	"310,422"
00480	K18592	"310,422"
00480	K11140	"334,314"
00480	K01256	"334,314"
00480	K01469	"351,135"
00480	K00682	"426,94"
00480	K00681	"172,394"
00480	K18592	"172,394"
00480	K00682	"173,227"
00480	K00799	"365,517"
00480	K04097	"365,517"
00480	K13299	"365,517"
00480	K01917	"394,665"
00480	K01460	"394,665"
00480	K01460	"394,583"
00480	K00383	"146,449"
00480	K00033	"146,502"
00480	K01581	"185,674"
00480	K00797	"267,634"
00480	K01833	"394,604"
00480	K01833	"394,686"
00480	K01833	"534,620"
00480	K01833	"534,676"
00480	K00802	"346,718"
00480	K01833	"394,856"
00480	K01833	"534,856"
00480	K00797	"214,912"
00480	K01833	"394,912"
00480	K01833	"534,922"
00480	K01833	"534,903"
00480	K00434	"713,641"
00480	K04283	"713,594"
00480	K10807	"713,720"
00480	K10808	"713,720"
00480	K11185	"688,699"
00480	K11186	"688,699"
00480	K10807	"713,781"
00480	K10808	"713,781"
00480	K11185	"713,760"
00480	K11186	"713,760"
00480	K04283	"713,848"
00480	K04283	"713,904"
00480	K01255	"284,314"
00480	K01255	"569,527"
00480	K07751	"284,333"
00480	K07751	"617,527"
00480	K01270	"284,352"
00480	K01270	"665,527"
00480	K11142	"334,333"
00480	K11142	"617,506"
00480	K11207	"736,699"
00480	K15428	"334,353"
00480	K15428	"665,506"
