kegg_pathway_id	kegg_ko_id	coords
00909	K15793	"88,432"
00909	K14174	"88,540"
00909	K15793	"88,540"
00909	K14173	"88,500"
00909	K14175	"88,579"
00909	K15891	"183,434"
00909	K14177	"88,785"
00909	K12249	"88,983"
00909	K14178	"88,1023"
00909	K10156	"88,705"
00909	K15803	"505,610"
00909	K10187	"505,610"
00909	K14184	"505,1308"
00909	K14179	"505,450"
00909	K14181	"505,736"
00909	K14180	"505,650"
00909	K15801	"504,490"
00909	K15803	"505,570"
00909	K10187	"505,570"
00909	K14182	"505,776"
00909	K14183	"505,1439"
00909	K14186	"505,1268"
00909	K12250	"505,1348"
00909	K14185	"505,1228"
00909	K10187	"600,610"
00909	K15808	"505,1103"
00909	K14184	"505,1103"
00909	K12645	"183,705"
00909	K12645	"275,705"
00909	K14176	"88,745"
00909	K15472	"600,776"
00909	K15472	"697,777"
00909	K15800	"600,451"
00909	K15800	"697,451"
00909	K15798	"88,1063"
00909	K15795	"88,865"
00909	K15797	"88,943"
00909	K15794	"88,825"
00909	K15796	"88,903"
00909	K15793	"88,621"
00909	K15802	"505,530"
00909	K15804	"505,696"
00909	K15805	"600,696"
00909	K15809	"505,1479"
00909	K15799	"88,1103"
00909	K15807	"505,978"
00909	K15806	"505,856"
00909	K00801	"399,130"
00909	K00801	"539,130"
00909	K15821	"971,1191"
00909	K15812	"971,630"
00909	K15811	"971,596"
00909	K15818	"971,903"
00909	K15820	"971,976"
00909	K15810	"971,502"
00909	K15822	"971,1227"
00909	K15815	"971,712"
00909	K15813	"971,712"
00909	K15815	"971,749"
00909	K15823	"971,1264"
00909	K15816	"971,829"
00909	K15816	"971,789"
00909	K15815	"971,789"
00909	K15817	"971,867"
00909	K15814	"1073,711"
00909	K15819	"971,939"
00909	K00511	"710,130"
00909	K06045	"971,470"
00909	K06045	"971,439"
00909	K15907	"600,1348"
00909	K16207	"971,1303"
00909	K16204	"970,1011"
00909	K16204	"970,1048"
00909	K16205	"970,1085"
00909	K16206	"970,1122"
00909	K18110	"505,1018"
00909	K18109	"505,937"
00909	K18112	"505,1185"
00909	K18111	"505,1143"
00909	K18111	"600,1143"
00909	K14181	"505,896"
00909	K15799	"88,1141"
00909	K15799	"88,1181"
