kegg_pathway_id	kegg_ko_id	coords
01057	K15966	"1462,965"
01057	K15965	"1462,890"
01057	K15962	"1484,667"
01057	K15960	"1438,667"
01057	K15961	"1462,590"
01057	K15960	"1462,515"
01057	K15959	"1462,440"
01057	K15953	"1258,815"
01057	K15951	"1258,729"
01057	K15950	"1258,667"
01057	K15944	"1258,590"
01057	K15943	"1258,515"
01057	K15942	"1258,440"
01057	K15941	"1258,365"
01057	K15964	"1462,815"
01057	K15940	"1462,292"
01057	K15953	"1258,890"
01057	K15963	"1462,739"
01057	K15971	"1682,667"
01057	K15943	"1046,515"
01057	K15944	"1046,590"
01057	K15954	"1076,965"
01057	K15955	"1125,929"
01057	K15955	"1125,1004"
01057	K14628	"121,590"
01057	K14629	"171,590"
01057	K14627	"171,515"
01057	K15972	"1682,739"
01057	K15970	"1682,590"
01057	K15969	"1682,440"
01057	K15886	"1682,515"
01057	K15968	"1682,365"
01057	K15955	"1032,1004"
01057	K15955	"1216,929"
01057	K15942	"1046,440"
01057	K15956	"1009,979"
01057	K15955	"1216,1004"
01057	K14626	"121,523"
01057	K05556	"147,365"
01057	K15954	"1258,965"
01057	K15940	"1046,292"
01057	K05555	"147,292"
01057	K14250	"453,292"
01057	K15941	"1046,365"
01057	K15940	"1258,292"
01057	K15943	"1144,515"
01057	K15944	"1144,590"
01057	K14251	"453,440"
01057	K14253	"453,509"
01057	K14252	"453,570"
01057	K14252	"488,541"
01057	K14254	"453,637"
01057	K14255	"453,712"
01057	K14256	"453,787"
01057	K14257	"418,601"
01057	K14255	"376,712"
01057	K14256	"376,787"
01057	K15946	"1194,660"
01057	K15947	"1194,677"
01057	K15948	"1194,745"
01057	K14630	"141,669"
01057	K14632	"192,669"
01057	K14631	"91,669"
01057	K14630	"147,831"
01057	K14631	"91,831"
01057	K14633	"222,365"
01057	K05556	"147,440"
01057	K14633	"222,440"
01057	K05556	"121,506"
01057	K15945	"1046,665"
01057	K15957	"1350,815"
01057	K15958	"1350,890"
01057	K15949	"1151,838"
01057	K15949	"1060,838"
01057	K15952	"1258,746"
01057	K15967	"1462,1040"
01057	K15926	"771,292"
01057	K15929	"856,537"
01057	K15928	"672,365"
01057	K15928	"940,386"
01057	K15930	"725,405"
01057	K15930	"672,440"
01057	K15931	"672,515"
01057	K15934	"672,666"
01057	K15935	"711,704"
01057	K15927	"813,329"
01057	K15936	"633,326"
01057	K15932	"672,581"
01057	K15933	"672,598"
01057	K15939	"867,1021"
01057	K15938	"868,947"
01057	K15939	"797,1021"
01057	K15938	"798,947"
01057	K15939	"647,1021"
01057	K15939	"731,1021"
01057	K15938	"647,947"
01057	K15937	"731,872"
01057	K15937	"647,872"
01057	K15938	"731,947"
