kegg_pathway_id	kegg_ko_id	coords
00360	K01666	"822,738"
00360	K13064	"689,187"
00360	K00129	"246,481"
00360	K01912	"251,598"
00360	K00628	"202,718"
00360	K02554	"822,674"
00360	K05714	"822,595"
00360	K05714	"742,595"
00360	K05713	"822,532"
00360	K05713	"742,532"
00360	K10775	"689,166"
00360	K05712	"689,418"
00360	K01593	"222,273"
00360	K13371	"272,392"
00360	K13372	"272,392"
00360	K00276	"222,392"
00360	K00274	"246,373"
00360	K00457	"395,419"
00360	K18606	"509,401"
00360	K00832	"370,295"
00360	K00838	"370,295"
00360	K00817	"420,276"
00360	K00815	"370,276"
00360	K00838	"370,276"
00360	K14454	"420,257"
00360	K14455	"420,257"
00360	K00811	"420,257"
00360	K00812	"420,257"
00360	K00813	"420,257"
00360	K11358	"420,257"
00360	K15849	"420,257"
00360	K00270	"370,257"
00360	K07253	"562,386"
00360	K00824	"604,279"
00360	K00285	"551,280"
00360	K00055	"352,457"
00360	K00146	"299,481"
00360	K01426	"189,525"
00360	K03334	"473,280"
00360	K00430	"161,394"
00360	K11188	"161,394"
00360	K05708	"742,363"
00360	K05709	"742,363"
00360	K05710	"742,363"
00360	K00529	"742,363"
00360	K05711	"742,449"
00360	K05712	"917,429"
00360	K05711	"822,449"
00360	K05708	"822,363"
00360	K05709	"822,363"
00360	K05710	"822,363"
00360	K00529	"822,363"
00360	K10797	"822,291"
00360	K00487	"910,230"
00360	K01451	"891,177"
00360	K00500	"104,201"
00360	K12732	"360,371"
00360	K18361	"320,640"
00360	K18362	"320,640"
00360	K18363	"320,640"
00360	K18360	"320,640"
00360	K18355	"518,640"
00360	K18356	"518,640"
00360	K18357	"518,640"
00360	K18358	"518,640"
00360	K18359	"518,640"
00360	K18361	"417,640"
00360	K18362	"417,640"
00360	K18363	"417,640"
00360	K18360	"417,640"
00360	K10437	"334,528"
00360	K01904	"1122,295"
00360	K18383	"1122,539"
00360	K00588	"1122,445"
00360	K18383	"1122,612"
00360	K05821	"420,295"
00360	K15517	"152,718"
00360	K03782	"135,413"
00360	K02609	"298,697"
00360	K02610	"298,697"
00360	K02611	"298,697"
00360	K02612	"298,697"
00360	K02613	"298,697"
00360	K15866	"390,697"
00360	K02618	"479,697"
00360	K02618	"575,697"
00360	K02615	"625,726"
00360	K15866	"625,726"
00360	K01692	"583,775"
00360	K00074	"485,775"
00360	K02615	"436,801"
00360	K02614	"293,577"
00360	K04073	"822,815"
