kegg_pathway_id	kegg_ko_id	coords
03018	K08300	"357,654"
03018	K08300	"357,704"
03018	K08300	"357,754"
03018	K03732	"403,654"
03018	K01689	"448,654"
03018	K00962	"494,654"
03018	K11927	"403,704"
03018	K12573	"448,704"
03018	K05592	"403,754"
03018	K03654	"403,754"
03018	K03628	"449,754"
03018	K11600	"868,696"
03018	K12589	"914,696"
03018	K07573	"960,713"
03018	K03679	"960,696"
03018	K12600	"584,288"
03018	K12601	"629,288"
03018	K12602	"629,288"
03018	K07573	"461,100"
03018	K11600	"529,117"
03018	K12585	"342,219"
03018	K12599	"538,288"
03018	K03679	"507,100"
03018	K12589	"483,117"
03018	K03678	"507,134"
03018	K12587	"438,117"
03018	K12586	"392,117"
03018	K12590	"575,117"
03018	K03681	"575,100"
03018	K12592	"442,219"
03018	K12591	"392,219"
03018	K12593	"491,219"
03018	K12594	"491,219"
03018	K12595	"629,219"
03018	K03514	"362,288"
03018	K12596	"362,288"
03018	K12597	"408,288"
03018	K12598	"454,288"
03018	K12604	"409,350"
03018	K12605	"455,350"
03018	K12580	"501,350"
03018	K10643	"547,350"
03018	K12603	"363,350"
03018	K12581	"363,367"
03018	K12608	"501,367"
03018	K12606	"409,367"
03018	K12607	"455,367"
03018	K12609	"547,367"
03018	K12584	"73,134"
03018	K12610	"750,215"
03018	K12611	"750,215"
03018	K12612	"750,215"
03018	K12613	"750,232"
03018	K12620	"748,350"
03018	K12621	"794,350"
03018	K12622	"840,350"
03018	K12623	"886,350"
03018	K12624	"794,367"
03018	K12625	"840,367"
03018	K12626	"886,367"
03018	K12627	"932,350"
03018	K12618	"905,214"
03018	K12619	"960,214"
03018	K12614	"796,215"
03018	K12615	"796,232"
03018	K12616	"796,249"
03018	K12617	"842,215"
03018	K01148	"629,350"
03018	K04043	"355,852"
03018	K04077	"407,852"
03018	K00937	"355,874"
03018	K00970	"407,874"
03018	K03666	"457,852"
03018	K08311	"72,708"
03018	K00962	"541,803"
03018	K18682	"357,803"
03018	K12574	"449,803"
03018	K14442	"629,326"
03018	K14443	"363,394"
03018	K13126	"435,395"
03018	K12571	"389,438"
03018	K12572	"435,438"
03018	K16855	"934,238"
03018	K18681	"573,219"
03018	K05592	"403,803"
03018	K00850	"541,820"
03018	K01689	"495,803"
