kegg_pathway_id	kegg_ko_id	coords
00983	K00569	"158,224"
00983	K00569	"271,224"
00983	K00569	"479,223"
00983	K00760	"215,179"
00983	K00760	"214,262"
00983	K00760	"479,304"
00983	K01951	"426,263"
00983	K01519	"308,344"
00983	K00106	"158,313"
00983	K00622	"831,606"
00983	K00622	"1026,606"
00983	K00757	"308,701"
00983	K00758	"308,754"
00983	K00207	"298,619"
00983	K01464	"399,618"
00983	K01431	"498,618"
00983	K13421	"372,658"
00983	K00876	"431,701"
00983	K00857	"431,755"
00983	K00088	"331,263"
00983	K17683	"254,574"
00983	K00758	"204,619"
00983	K01489	"107,617"
00983	K01044	"60,574"
00983	K03927	"60,574"
00983	K00699	"949,229"
00983	K17689	"786,229"
00983	K01195	"1003,229"
00983	K01044	"884,229"
00983	K03927	"884,229"
00983	K01044	"847,181"
00983	K03927	"847,181"
