kegg_pathway_id	kegg_ko_id	coords
00660	K01703	"151,459"
00660	K01704	"151,459"
00660	K10218	"46,393"
00660	K01846	"591,438"
00660	K04835	"591,381"
00660	K14471	"488,211"
00660	K14472	"488,211"
00660	K18289	"488,211"
00660	K17724	"716,167"
00660	K01903	"611,178"
00660	K01902	"611,178"
00660	K18288	"611,157"
00660	K18289	"611,157"
00660	K18290	"495,165"
00660	K18291	"495,165"
00660	K18292	"357,172"
00660	K01652	"189,217"
00660	K01653	"189,217"
00660	K11258	"189,217"
00660	K01575	"189,159"
00660	K08691	"363,351"
00660	K14449	"479,350"
00660	K01703	"252,459"
00660	K01704	"252,459"
00660	K00052	"348,459"
