kegg_pathway_id	kegg_ko_id	coords
00625	K00539	"408,384"
00625	K00539	"301,385"
00625	K00539	"301,432"
00625	K00531	"467,350"
00625	K02586	"467,350"
00625	K02591	"467,350"
00625	K02588	"467,350"
00625	K00100	"627,385"
00625	K08726	"578,414"
00625	K01563	"301,116"
00625	K01563	"301,171"
00625	K13953	"411,116"
00625	K13954	"411,116"
00625	K00001	"411,116"
00625	K00121	"411,116"
00625	K04072	"411,116"
00625	K13953	"411,171"
00625	K13954	"411,171"
00625	K00001	"411,171"
00625	K00121	"411,171"
00625	K04072	"411,171"
00625	K00128	"518,115"
00625	K00128	"519,171"
00625	K14419	"626,115"
00625	K14420	"626,115"
00625	K14421	"625,170"
00625	K14422	"684,209"
00625	K00148	"336,603"
00625	K17070	"300,628"
00625	K01563	"300,668"
00625	K14028	"408,657"
00625	K14029	"408,657"
00625	K00114	"408,678"
00625	K00128	"519,667"
00625	K01561	"626,657"
00625	K01560	"626,678"
00625	K03268	"215,465"
00625	K16268	"215,465"
00625	K18089	"215,465"
00625	K18090	"215,465"
00625	K03268	"215,568"
00625	K16268	"215,568"
00625	K18089	"215,568"
00625	K18090	"215,568"
00625	K00539	"194,224"
00625	K00539	"301,224"
00625	K01564	"445,276"
00625	K17067	"386,603"
00625	K17068	"386,603"
