kegg_pathway_id	kegg_ko_id	coords
00020	K00174	"503,640"
00020	K00175	"503,640"
00020	K00177	"503,640"
00020	K00176	"503,640"
00020	K00382	"444,609"
00020	K00164	"638,565"
00020	K00164	"507,566"
00020	K00658	"380,565"
00020	K01902	"237,565"
00020	K01903	"237,565"
00020	K01899	"237,565"
00020	K01900	"237,565"
00020	K01899	"237,546"
00020	K01900	"237,546"
00020	K00031	"695,496"
00020	K00030	"743,449"
00020	K00031	"695,391"
00020	K01648	"411,346"
00020	K15230	"411,346"
00020	K15231	"411,346"
00020	K01676	"168,427"
00020	K01677	"168,427"
00020	K01678	"168,427"
00020	K01679	"168,427"
00020	K01681	"647,336"
00020	K01682	"647,336"
00020	K01681	"548,336"
00020	K01682	"548,336"
00020	K01647	"411,325"
00020	K00025	"230,335"
00020	K00026	"230,335"
00020	K00024	"230,335"
00020	K01958	"713,269"
00020	K01959	"713,269"
00020	K01960	"713,269"
00020	K00163	"663,232"
00020	K00161	"663,232"
00020	K00162	"663,232"
00020	K00163	"559,232"
00020	K00161	"559,232"
00020	K00162	"559,232"
00020	K00382	"506,276"
00020	K00627	"441,233"
00020	K00169	"517,170"
00020	K00170	"517,170"
00020	K00172	"517,170"
00020	K00171	"517,170"
00020	K01610	"348,129"
00020	K01596	"348,108"
00020	K17753	"793,449"
00020	K18118	"237,584"
00020	K00234	"192,521"
00020	K00235	"192,521"
00020	K00236	"192,521"
00020	K00237	"192,521"
00020	K00239	"192,521"
00020	K00240	"192,521"
00020	K00241	"192,521"
00020	K00242	"192,521"
00020	K00116	"230,384"
00020	K00244	"142,521"
00020	K00245	"142,521"
00020	K00246	"142,521"
00020	K00247	"142,521"
